SGB,Database,Host,Mapping_rate
TP20200825-WDL78_DT2009055609-1,All_SGBs,TAN,80.06
TP20200825-WDL81_DT2009055610-1,All_SGBs,TAN,81.57
TP20200825-WDL82_DT2009055611-1,All_SGBs,TAN,79.56
TP20200825-WDL87_DT2009055612-1,All_SGBs,TAN,79.14
TP20200825-WDL92_DT2009055613-1,All_SGBs,TAN,79.44
TP20200825-WDL96_DT2009055614-1,All_SGBs,TAN,79.23
T1900044535_TS20190001,GTDB,TS,67.71
T1900044536_TS20190002,GTDB,TS,66.54
T1900044537_TS20190003,GTDB,TS,68.6
T1900044538_TS20190004,GTDB,TS,68.08
T1900044539_TS20190005,GTDB,TS,67.05
T1900044540_TS20190006,GTDB,TS,65.81
T1900044541_TS20190007,GTDB,TS,68.29
T1900044542_TS20190008,GTDB,TS,68.57
T1900044543_TS20190009,GTDB,TS,68.09
T1900044544_TS20190010,GTDB,TS,69.71
T1900044545_TS20190011,GTDB,TS,68.4
T1900044546_TS20190012,GTDB,TS,70.19
T1900044547_TS20190013,GTDB,TS,69.55
T1900044548_TS20190014,GTDB,TS,69.64
T1900044549_TS20190015,GTDB,TS,67.38
T1900044550_TS20190016,GTDB,TS,68.66
T1900044551_TS20190017,GTDB,TS,66.23
T1900044552_TS20190018,GTDB,TS,68.98
T1900044553_TS20190019,GTDB,TS,66.23
T1900044554_TS20190020,GTDB,TS,67.99
T1900044555_TS20190021,GTDB,TS,67.77
T1900044556_TS20190022,GTDB,TS,66.14
T1900044557_TS20190023,GTDB,TS,68.61
T1900044558_TS20190024,GTDB,TS,68.27
T1900044559_TS20190025,GTDB,TS,66.81
T1900044560_TS20190026,GTDB,TS,67.44
T1900044561_TS20190027,GTDB,TS,66.58
T1900044562_TS20190028,GTDB,TS,66.84
T1900044563_TS20190029,GTDB,TS,67.59
T1900044564_TS20190030,GTDB,TS,67.96
T1900044565_TS20190031,GTDB,TS,65.84
T1900044566_TS20190032,GTDB,TS,67.01
T1900044567_TS20190033,GTDB,TS,69.21
T1900044568_TS20190034,GTDB,TS,66.88
T1900044569_TS20190035,GTDB,TS,67.33
T1900044570_TS20190036,GTDB,TS,66.81
T1900044571_TS20190037,GTDB,TS,67.09
T1900044572_TS20190038,GTDB,TS,67.37
T1900044573_TS20190039,GTDB,TS,68.44
T1900044574_TS20190040,GTDB,TS,68.3
T1900044575_TS20190041,GTDB,TS,66.84
T1900044576_TS20190042,GTDB,TS,64.62
T1900044577_TS20190043,GTDB,TS,66.42
T1900044578_TS20190044,GTDB,TS,64.67
T1900044579_TS20190045,GTDB,TS,68.38
T1900044580_TS20190046,GTDB,TS,65.05
T1900044581_TS20190047,GTDB,TS,65.53
T1900044582_TS20190048,GTDB,TS,68.42
T1900044583_TS20190049,GTDB,TS,67.09
T1900044584_TS20190050,GTDB,TS,69.4
T1900044585_TS20190051,GTDB,TS,67.25
T1900044586_TS20190052,GTDB,TS,68.14
T1900044587_TS20190053,GTDB,TS,66.63
T1900044588_TS20190054,GTDB,TS,67.04
T1900044589_TS20190055,GTDB,TS,67.5
T1900044590_TS20190056,GTDB,TS,69.99
T1900044591_TS20190057,GTDB,TS,65.87
T1900044592_TS20190058,GTDB,TS,65.96
T1900044593_TS20190059,GTDB,TS,67.69
T1900044594_TS20190060,GTDB,TS,67.55
T1900044595_TS20190061,GTDB,TS,69.34
T1900044596_TS20190062,GTDB,TS,65.42
T1900044597_TS20190063,GTDB,TS,66.5
T1900044598_TS20190064,GTDB,TS,67.52
T1900044599_TS20190065,GTDB,TS,66.81
T1900044600_TS20190066,GTDB,TS,69.39
T1900044601_TS20190067,GTDB,TS,69.04
T1900044602_TS20190068,GTDB,TS,67.37
T1900044604_TS20190070,GTDB,TS,66.44
T1900044605_TS20190071,GTDB,TS,67.98
T1900044606_TS20190072,GTDB,TS,65.64
T1900044607_TS20190073,GTDB,TS,67.53
T1900044608_TS20190074,GTDB,TS,69.16
T1900044609_TS20190075,GTDB,TS,68.75
T1900044610_TS20190076,GTDB,TS,67.28
T1900044611_TS20190077,GTDB,TS,68.29
T1900044612_TS20190078,GTDB,TS,68.06
T1900044614_TS20190080,GTDB,TS,67.11
T1900044615_TS20190081,GTDB,TS,66.48
T1900044616_TS20190082,GTDB,TS,68.55
T1900044620_TS20190086,GTDB,TS,64.23
T1900044621_TS20190087,GTDB,TS,66.86
T1900044622_TS20190088,GTDB,TS,66.69
T1900044623_TS20190089,GTDB,TS,65.32
T1900044625_TS20190091,GTDB,TS,68.25
T1900044627_TS20190093,GTDB,TS,66.32
T1900044629_TS20190095,GTDB,TS,67.09
T1900044630_TS20190096,GTDB,TS,65.99
T1900044631_TS20190097,GTDB,TS,68.45
T1900044632_TS20190098,GTDB,TS,64.32
T1900044633_TS20190099,GTDB,TS,70.65
T1900044634_TS20190100,GTDB,TS,66.72
T1900044635_TS20190101,GTDB,TS,65.68
T1900044636_TS20190102,GTDB,TS,64.92
T1900044637_TS20190103,GTDB,TS,68.46
T1900044638_TS20190104,GTDB,TS,63.98
T1900044639_TS20190105,GTDB,TS,71.9
T1900044640_TS20190106,GTDB,TS,72.4
T1900044641_TS20190107,GTDB,TS,68.19
T1900044642_TS20190108,GTDB,TS,64.06
T1900044643_TS20190109,GTDB,TS,66.09
T1900044644_TS20190110,GTDB,TS,67.7
T1900044645_TS20190111,GTDB,TS,65.23
T1900044646_TS20190112,GTDB,TS,65.87
T1900044647_TS20190113,GTDB,TS,67.78
T1900044648_TS20190114,GTDB,TS,69.85
T1900044649_TS20190115,GTDB,TS,64.84
T1900044650_TS20190116,GTDB,TS,69.82
T1900044651_TS20190117,GTDB,TS,74.06
T1900044652_TS20190118,GTDB,TS,62.49
T1900044653_TS20190119,GTDB,TS,65.82
T1900044654_TS20190120,GTDB,TS,66.3
T1900044655_TS20190121,GTDB,TS,67.92
T1900044657_TS20190123,GTDB,TS,67.29
T1900044659_TS20190125,GTDB,TS,68.78
T1900044660_TS20190126,GTDB,TS,66.69
T1900044661_TS20190127,GTDB,TS,67.68
T1900044663_TS20190129,GTDB,TS,66.14
T1900044664_TS20190130,GTDB,TS,66.42
T1900044665_TS20190131,GTDB,TS,66.09
T1900044666_TS20190132,GTDB,TS,67.54
T1900044669_TS20190135,GTDB,TS,66.43
T1900044670_TS20190136,GTDB,TS,68.26
T1900044671_TS20190137,GTDB,TS,68.29
T1900044672_TS20190138,GTDB,TS,68.38
T1900044673_TS20190139,GTDB,TS,66.97
T1900044674_TS20190140,GTDB,TS,70.83
T1900044676_TS20190142,GTDB,TS,68.07
T1900044677_TS20190143,GTDB,TS,67.49
T1900044678_TS20190144,GTDB,TS,68.32
T1900044679_TS20190145,GTDB,TS,66.69
T1900044680_TS20190146,GTDB,TS,65.25
T1900044681_TS20190147,GTDB,TS,66.06
T1900044682_TS20190148,GTDB,TS,68
T1900044683_TS20190149,GTDB,TS,66.93
T1900044684_TS20190150,GTDB,TS,66.56
T1900044685_TS20190151,GTDB,TS,67.32
T1900044686_TS20190152,GTDB,TS,61.69
T1900044687_TS20190153,GTDB,TS,68.34
T1900044688_TS20190154,GTDB,TS,65.59
T1900044689_TS20190155,GTDB,TS,70.5
T1900044690_TS20190156,GTDB,TS,68.35
T1900044691_TS20190157,GTDB,TS,67.97
T1900044692_TS20190158,GTDB,TS,59.42
T1900044693_TS20190159,GTDB,TS,68.97
T1900044694_TS20190160,GTDB,TS,59.46
T1900044695_TS20190161,GTDB,TS,69.72
T1900044696_TS20190162,GTDB,TS,68.75
T1900044697_TS20190163,GTDB,TS,58.22
T1900044698_TS20190164,GTDB,TS,69.36
T1900044699_TS20190165,GTDB,TS,68.17
T1900044700_TS20190166,GTDB,TS,67.52
T1900044701_TS20190167,GTDB,TS,63.35
T1900044702_TS20190168,GTDB,TS,68.33
T1900044703_TS20190169,GTDB,TS,57.39
T1900044705_TS20190171,GTDB,TS,66.1
T1900044706_TS20190172,GTDB,TS,67.16
T1900044708_TS20190174,GTDB,TS,67.14
T1900044709_TS20190175,GTDB,TS,67.51
T1900044711_TS20190177,GTDB,TS,67.9
T1900044713_TS20190179,GTDB,TS,67.7
T1900044714_TS20190180,GTDB,TS,67.5
T1900044715_TS20190181,GTDB,TS,66.58
T1900044716_TS20190182,GTDB,TS,65.41
T1900044717_TS20190183,GTDB,TS,66.96
T1900044718_TS20190184,GTDB,TS,65.93
T1900044719_TS20190185,GTDB,TS,67.29
T1900044720_TS20190186,GTDB,TS,65.69
T1900044722_TS20190188,GTDB,TS,67.19
T1900044723_TS20190189,GTDB,TS,65.28
T1900044724_TS20190190,GTDB,TS,65.56
T1900044725_TS20190191,GTDB,TS,68.98
T1900044726_TS20190192,GTDB,TS,67.09
T1900044727_TS20190193,GTDB,TS,69.39
T1900044728_TS20190194,GTDB,TS,67.32
T1900044729_TS20190195,GTDB,TS,66.94
T1900044730_TS20190196,GTDB,TS,69.33
T1900044731_TS20190197,GTDB,TS,66.56
T1900044732_TS20190198,GTDB,TS,65.91
T1900044734_TS20190200,GTDB,TS,67.87
T1900044735_TS20190201,GTDB,TS,65.39
T1900044736_TS20190202,GTDB,TS,66.28
T1900044737_TS20190203,GTDB,TS,67.42
T1900044738_TS20190204,GTDB,TS,65.41
T1900044739_TS20190205,GTDB,TS,69.08
T1900044740_TS20190206,GTDB,TS,67.2
T1900044741_TS20190207,GTDB,TS,66.06
T1900044742_TS20190208,GTDB,TS,65.22
T1900044743_TS20190209,GTDB,TS,68.8
T1900044744_TS20190210,GTDB,TS,67.61
T1900044745_TS20190211,GTDB,TS,68.2
T1900044746_TS20190212,GTDB,TS,68.67
T1900044747_TS20190213,GTDB,TS,68.5
T1900044748_TS20190414,GTDB,TS,67.21
T1900044749_TS20190415,GTDB,TS,67.41
T1900044750_TS20190416,GTDB,TS,67.74
T1900044751_TS20190417,GTDB,TS,67.8
T1900044752_TS20190418,GTDB,TS,67.65
T1900044754_TS20190420,GTDB,TS,66.15
T1900044755_TS20190421,GTDB,TS,67.22
T1900044756_TS20190222,GTDB,TS,67.1
T1900044757_TS20190223,GTDB,TS,67.02
T1900044758_TS20190224,GTDB,TS,67.84
T1900044759_TS20190225,GTDB,TS,65.37
T1900044760_TS20190226,GTDB,TS,66.53
T1900044761_TS20190227,GTDB,TS,65.89
T1900044762_TS20190228,GTDB,TS,66.96
T1900044763_TS20190229,GTDB,TS,67.6
T1900044764_TS20190230,GTDB,TS,67.84
T1900044765_TS20190231,GTDB,TS,66.31
T1900044766_TS20190232,GTDB,TS,66.27
T1900044767_TS20190233,GTDB,TS,67.23
T1900044768_TS20190234,GTDB,TS,66.44
T1900044769_TS20190235,GTDB,TS,68.29
T1900044770_TS20190236,GTDB,TS,66.57
T1900044771_TS20190237,GTDB,TS,65.64
T1900044772_TS20190238,GTDB,TS,67.15
T1900044773_TS20190239,GTDB,TS,66.94
T1900044774_TS20190240,GTDB,TS,66.47
T1900044775_TS20190241,GTDB,TS,65.95
T1900044776_TS20190242,GTDB,TS,67.87
T1900044777_TS20190243,GTDB,TS,66.86
T1900044778_TS20190244,GTDB,TS,68.46
T1900044779_TS20190245,GTDB,TS,66.86
T1900044780_TS20190246,GTDB,TS,69.06
T1900044781_TS20190247,GTDB,TS,66.38
T1900044782_TS20190248,GTDB,TS,66.17
T1900044783_TS20190249,GTDB,TS,68.18
T1900044784_TS20190250,GTDB,TS,68.27
T1900044785_TS20190251,GTDB,TS,64.96
T1900044786_TS20190252,GTDB,TS,66.17
T1900044787_TS20190253,GTDB,TS,67.89
T1900044788_TS20190254,GTDB,TS,66.37
T1900044789_TS20190255,GTDB,TS,66.8
T1900044790_TS20190256,GTDB,TS,66.49
T1900044791_TS20190257,GTDB,TS,67.2
T1900044792_TS20190258,GTDB,TS,65.67
T1900044793_TS20190259,GTDB,TS,66.98
T1900044794_TS20190260,GTDB,TS,66.1
T1900044795_TS20190261,GTDB,TS,66.12
T1900044796_TS20190262,GTDB,TS,66.33
T1900044797_TS20190263,GTDB,TS,65.25
T1900044798_TS20190264,GTDB,TS,67.49
T1900044799_TS20190265,GTDB,TS,66.48
T1900044800_TS20190266,GTDB,TS,64.83
T1900044801_TS20190267,GTDB,TS,67.5
T1900044802_TS20190268,GTDB,TS,66.8
T1900044803_TS20190269,GTDB,TS,68.16
T1900044804_TS20190270,GTDB,TS,66.51
T1900044805_TS20190271,GTDB,TS,67.99
T1900044806_TS20190272,GTDB,TS,67.3
T1900044807_TS20190273,GTDB,TS,67.85
T1900044808_TS20190274,GTDB,TS,66.34
T1900044809_TS20190275,GTDB,TS,66.88
T1900044810_TS20190276,GTDB,TS,67.81
T1900044811_TS20190277,GTDB,TS,65.81
T1900044812_TS20190278,GTDB,TS,66.42
T1900044813_TS20190279,GTDB,TS,66.85
T1900044814_TS20190280,GTDB,TS,66.66
T1900044815_TS20190281,GTDB,TS,68.23
T1900044816_TS20190282,GTDB,TS,66.68
T1900044817_TS20190283,GTDB,TS,67.85
T1900044818_TS20190284,GTDB,TS,66.44
T1900044819_TS20190285,GTDB,TS,66.99
T1900044820_TS20190286,GTDB,TS,67.69
T1900044821_TS20190287,GTDB,TS,67.97
T1900044822_TS20190288,GTDB,TS,67.83
T1900044823_TS20190289,GTDB,TS,65.6
T1900044824_TS20190290,GTDB,TS,67.52
T1900044825_TS20190291,GTDB,TS,66.93
T1900044826_TS20190292,GTDB,TS,65.19
T1900044827_TS20190293,GTDB,TS,66.77
T1900044828_TS20190294,GTDB,TS,66.95
T1900044829_TS20190295,GTDB,TS,65.87
T1900044830_TS20190296,GTDB,TS,67.21
T1900044831_TS20190297,GTDB,TS,66.32
T1900044832_TS20190298,GTDB,TS,67.44
T1900044833_TS20190299,GTDB,TS,67.03
T1900044834_TS20190300,GTDB,TS,66.15
T1900044835_TS20190301,GTDB,TS,66.11
T1900044836_TS20190302,GTDB,TS,65.68
T1900044837_TS20190303,GTDB,TS,66.64
T1900044838_TS20190304,GTDB,TS,66.09
T1900044839_TS20190305,GTDB,TS,67.67
T1900044840_TS20190306,GTDB,TS,67.11
T1900044841_TS20190307,GTDB,TS,67.66
T1900044842_TS20190308,GTDB,TS,65.89
T1900044843_TS20190309,GTDB,TS,65.71
T1900044844_TS20190310,GTDB,TS,67.09
T1900044845_TS20190311,GTDB,TS,67.8
T1900044846_TS20190312,GTDB,TS,67.5
T1900044847_TS20190313,GTDB,TS,65.69
T1900044848_TS20190314,GTDB,TS,66
T1900044849_TS20190315,GTDB,TS,67.66
T1900044850_TS20190316,GTDB,TS,67.72
T1900044851_TS20190317,GTDB,TS,66.71
T1900044852_TS20190318,GTDB,TS,67.28
T1900044853_TS20190319,GTDB,TS,66.61
T1900044854_TS20190320,GTDB,TS,65.45
T1900044855_TS20190321,GTDB,TS,68.02
T1900044856_TS20190322,GTDB,TS,66.42
T1900044857_TS20190323,GTDB,TS,65.24
T1900044858_TS20190324,GTDB,TS,66.46
T1900044859_TS20190325,GTDB,TS,67.74
T1900044860_TS20190326,GTDB,TS,65.89
T1900044861_TS20190327,GTDB,TS,66.22
T1900044862_TS20190328,GTDB,TS,66.57
T1900044863_TS20190329,GTDB,TS,66.42
T1900044864_TS20190330,GTDB,TS,65.17
T1900044865_TS20190331,GTDB,TS,67.95
T1900044866_TS20190332,GTDB,TS,66.41
T1900044867_TS20190333,GTDB,TS,65.33
T1900044868_TS20190334,GTDB,TS,66.63
T1900044869_TS20190335,GTDB,TS,67.72
T1900044870_TS20190336,GTDB,TS,65.3
T1900044872_TS20190338,GTDB,TS,62.84
T1900044873_TS20190339,GTDB,TS,64.71
T1900044874_TS20190340,GTDB,TS,64.24
T1900044876_TS20190342,GTDB,TS,66.24
T1900044877_TS20190343,GTDB,TS,64.96
T1900044879_TS20190345,GTDB,TS,64.27
T1900044880_TS20190346,GTDB,TS,65.65
T1900044883_TS20190349,GTDB,TS,67.43
T1900044885_TS20190351,GTDB,TS,61.65
T1900044888_TS20190354,GTDB,TS,65.49
T1900044889_TS20190355,GTDB,TS,53.71
T1900044890_TS20190356,GTDB,TS,63.26
T1900044892_TS20190358,GTDB,TS,65.86
T1900044894_TS20190360,GTDB,TS,63.77
T1900044897_TS20190363,GTDB,TS,67.75
T1900044899_TS20190365,GTDB,TS,63.91
T1900044904_TS20190370,GTDB,TS,63.09
T1900044908_TS20190374,GTDB,TS,66.2
T1900044910_TS20190376,GTDB,TS,64.89
T1900044912_TS20190378,GTDB,TS,66.95
T1900044913_TS20190379,GTDB,TS,67.12
T1900044914_TS20190380,GTDB,TS,65.68
T1900044915_TS20190381,GTDB,TS,66.26
T1900044916_TS20190382,GTDB,TS,67.24
T1900044917_TS20190383,GTDB,TS,66.2
T1900044918_TS20190384,GTDB,TS,65.84
T1900044919_TS20190385,GTDB,TS,65.07
T1900044920_TS20190386,GTDB,TS,66.79
T1900044921_TS20190387,GTDB,TS,66.49
T1900044923_TS20190389,GTDB,TS,64.93
T1900044924_TS20190390,GTDB,TS,65.54
T1900044925_TS20190391,GTDB,TS,64.43
T1900044926_TS20190392,GTDB,TS,65.76
T1900044927_TS20190393,GTDB,TS,65.63
T1900044928_TS20190394,GTDB,TS,66.12
T1900044929_TS20190395,GTDB,TS,64.84
T1900044930_TS20190396,GTDB,TS,65.64
T1900044931_TS20190397,GTDB,TS,64.41
T1900044932_TS20190398,GTDB,TS,65.8
T1900044933_TS20190399,GTDB,TS,66.1
T1900044934_TS20190400,GTDB,TS,65.57
T1900044935_TS20190401,GTDB,TS,65.49
T1900044936_TS20190402,GTDB,TS,65.08
T1900044937_TS20190403,GTDB,TS,66.87
T1900044938_TS20190404,GTDB,TS,64.78
T1900044939_TS20190405,GTDB,TS,65.35
T1900044940_TS20190406,GTDB,TS,65.8
T1900044941_TS20190407,GTDB,TS,68.25
T1900044942_TS20190408,GTDB,TS,64.42
T1900044943_TS20190409,GTDB,TS,64.77
T1900044944_TS20190410,GTDB,TS,66.47
T1900044945_TS20190411,GTDB,TS,63.29
T1900044946_TS20190412,GTDB,TS,65.77
T1900044948_TA20190001,GTDB,TA,51.21
T1900044960_TA20190018,GTDB,TA,49.95
T1900044961_TA20190021,GTDB,TA,50.66
T1900044962_TA20190024,GTDB,TA,51.36
T1900044965_TA20190027,GTDB,TA,45.74
T1900044966_TA20190028,GTDB,TA,49.98
T1900044967_TA20190029,GTDB,TA,50.95
T1900044968_TA20190030,GTDB,TA,49.4
T1900044969_TA20190031,GTDB,TA,49.84
T1900044977_TA20190039,GTDB,TA,51.51
T1900044978_TA20190040,GTDB,TA,49.14
T1900044979_TA20190041,GTDB,TA,48.93
T1900044980_TA20190042,GTDB,TA,49.45
T1900044981_TA20190043,GTDB,TA,50.08
T1900044985_TA20190047,GTDB,TA,50.24
T1900044986_TA20190048,GTDB,TA,51.65
T1900044987_TA20190049,GTDB,TA,52.12
T1900044988_TA20190050,GTDB,TA,51.32
T1900044989_TA20190051,GTDB,TA,51.25
T1900044990_TA20190052,GTDB,TA,51.76
T1900044991_TA20190053,GTDB,TA,51.35
T1900044992_TA20190054,GTDB,TA,51.67
T1900044993_TA20190055,GTDB,TA,51.58
T1900044994_TA20190056,GTDB,TA,52.11
T1900044995_TA20190057,GTDB,TA,52.3
T1900044996_TA20190058,GTDB,TA,50.2
T1900044997_TA20190059,GTDB,TA,51.15
T1900044998_TA20190060,GTDB,TA,51.8
T1900044999_TA20190061,GTDB,TA,50.36
T1900045000_TA20190062,GTDB,TA,51.84
T1900045001_TA20190063,GTDB,TA,51.9
T1900045002_TA20190064,GTDB,TA,50.2
T1900045003_TA20190065,GTDB,TA,51.43
T1900045004_TA20190066,GTDB,TA,51.67
T1900045005_TA20190067,GTDB,TA,51.6
T1900045006_TA20190068,GTDB,TA,51.95
T1900045007_TA20190069,GTDB,TA,51.16
T1900045011_TC20190004,GTDB,TC,57.46
T1900045013_TC20190006,GTDB,TC,58.98
T1900045019_TC20190012,GTDB,TC,55.11
T1900045020_TC20190013,GTDB,TC,56.92
T1900045021_TC20190014,GTDB,TC,57.81
T1900045022_TC20190015,GTDB,TC,55.43
T1900045023_TC20190016,GTDB,TC,56.06
T1900045024_TC20190017,GTDB,TC,56.96
T1900045025_TC20190018,GTDB,TC,55.06
T1900045026_TC20190019,GTDB,TC,53.67
T1900045027_TC20190020,GTDB,TC,54.37
T1900045028_TC20190021,GTDB,TC,57.37
T1900045029_TC20190022,GTDB,TC,54.23
T1900045030_TC20190023,GTDB,TC,56.3
T1900045031_TC20190024,GTDB,TC,53.34
T1900045035_TC20190028,GTDB,TC,55.74
T1900045036_TC20190029,GTDB,TC,54.51
T1900045037_TC20190030,GTDB,TC,56.33
T1900045038_TC20190031,GTDB,TC,55.86
T1900045039_TC20190032,GTDB,TC,57.26
T1900045040_TC20190033,GTDB,TC,54.91
T1900045041_TC20190034,GTDB,TC,54.94
T1900045042_TC20190035,GTDB,TC,54.83
T1900045043_TC20190036,GTDB,TC,54.1
T1900045044_TC20190037,GTDB,TC,56.74
T1900045045_TC20190038,GTDB,TC,56.07
T1900045046_TC20190039,GTDB,TC,56.46
T1900045048_TC20190041,GTDB,TC,58.24
T1900045049_TC20190042,GTDB,TC,56.31
T1900045050_TC20190043,GTDB,TC,55.37
T1900045051_TC20190044,GTDB,TC,57.71
T1900045053_TC20190046,GTDB,TC,54.48
T1900045054_TC20190047,GTDB,TC,51.44
T1900045055_TC20190048,GTDB,TC,55.45
T1900045056_TC20190049,GTDB,TC,57.46
T1900045058_TC20190051,GTDB,TC,54.39
T1900045060_TC20190053,GTDB,TC,54.55
T1900045061_TC20190054,GTDB,TC,54.48
T1900045063_TC20190056,GTDB,TC,55.29
T1900045064_TC20190058,GTDB,TC,57.98
T1900045065_TC20190059,GTDB,TC,55.97
T1900045066_TC20190060,GTDB,TC,54.81
T1900045067_TC20190061,GTDB,TC,56.85
T1900045068_TC20190062,GTDB,TC,54.48
T1900045070_TC20190064,GTDB,TC,56.5
T1900045071_TC20190065,GTDB,TC,55.76
T1900045072_TC20190066,GTDB,TC,57.21
T1900045073_TC20190067,GTDB,TC,53.93
T1900045074_TC20190068,GTDB,TC,54.92
T1900045075_TC20190069,GTDB,TC,55.6
T1900045076_TC20190070,GTDB,TC,56.6
T1900045077_TC20190071,GTDB,TC,53.95
T1900045078_TC20190072,GTDB,TC,56.24
T1900045079_TC20190073,GTDB,TC,57.53
T1900045080_TC20190074,GTDB,TC,57.58
T1900045081_TC20190075,GTDB,TC,56.81
T1900045082_TC20190076,GTDB,TC,55.56
T1900045083_TC20190077,GTDB,TC,58.07
T1900045084_TC20190078,GTDB,TC,54.62
T1900045085_TC20190079,GTDB,TC,54.12
T1900045086_TC20190080,GTDB,TC,58.22
T1900045087_TC20190081,GTDB,TC,55.52
T1900045088_TC20190082,GTDB,TC,58.23
T1900045089_TC20190083,GTDB,TC,55.25
T1900045090_TC20190084,GTDB,TC,56.05
T1900045128_TC20190122,GTDB,TC,56.34
T1900045129_TC20190123,GTDB,TC,54.08
T1900045130_TC20190124,GTDB,TC,58.81
T1900045131_TC20190125,GTDB,TC,56.35
T1900045132_TC20190126,GTDB,TC,56.61
T1900045133_TC20190127,GTDB,TC,56.88
T1900045135_TC20190129,GTDB,TC,57.54
T1900045136_TC20190130,GTDB,TC,55.49
T1900045137_TC20190131,GTDB,TC,55.53
T1900045138_TC20190132,GTDB,TC,56.77
T1900045139_TC20190133,GTDB,TC,57.57
T1900045171_TC20190165,GTDB,TC,55.5
T1900045172_TC20190168,GTDB,TC,58.96
T1900045173_TC20190169,GTDB,TC,58.76
T1900045219_TC20190215,GTDB,TC,59.53
T1900045220_TC20190216,GTDB,TC,58.08
T1900045223_TC20190219,GTDB,TC,59.25
T1900045224_TC20190220,GTDB,TC,57.8
T1900045225_TC20190221,GTDB,TC,57.19
T1900045226_TC20190222,GTDB,TC,58.41
T1900045227_TC20190223,GTDB,TC,55.35
T1900045229_TC20190225,GTDB,TC,58.04
T1900045231_TH20190001,GTDB,TH,63.54
T1900045232_TH20190002,GTDB,TH,52.77
T1900045235_TH20190005,GTDB,TH,51.54
T1900045236_TH20190006,GTDB,TH,51.44
T1900045237_TH20190007,GTDB,TH,50.87
T1900045238_TH20190008,GTDB,TH,41.95
T1900045239_TH20190009,GTDB,TH,51.11
T1900045240_TH20190010,GTDB,TH,49.44
T1900045241_TH20190011,GTDB,TH,51.65
T1900045242_TH20190012,GTDB,TH,48.11
T1900045243_TH20190013,GTDB,TH,51.56
T1900045244_TH20190014,GTDB,TH,46.9
T1900045245_TH20190015,GTDB,TH,54.55
T1900045246_TH20190016,GTDB,TH,49.77
T1900045247_TH20190017,GTDB,TH,51.98
T1900045266_TH20190036,GTDB,TH,50.56
T1900045267_TH20190037,GTDB,TH,55.86
T1900045268_TH20190038,GTDB,TH,49.82
T1900045269_TH20190039,GTDB,TH,51.01
T1900045270_TH20190040,GTDB,TH,49.71
T1900045442_YK20190133,GTDB,Yak,63.04
T1900045443_YK20190134,GTDB,Yak,60.74
T1900045445_YK20190136,GTDB,Yak,63.51
T1900045446_YK20190137,GTDB,Yak,60.91
T1900045447_YK20190138,GTDB,Yak,59.81
T1900045448_YK20190139,GTDB,Yak,59.25
T1900045449_YK20190140,GTDB,Yak,58.78
T1900045450_YK20190141,GTDB,Yak,59.15
T1900045451_YK20190142,GTDB,Yak,58.65
T1900045452_YK20190143,GTDB,Yak,59.69
T1900045453_YK20190144,GTDB,Yak,49.69
T1900045454_YK20190145,GTDB,Yak,58.59
T1900045455_YK20190146,GTDB,Yak,54.49
T1900045456_YK20190147,GTDB,Yak,56.38
T1900045457_YK20190148,GTDB,Yak,56.31
T1900045458_YK20190149,GTDB,Yak,59.86
T1900045459_YK20190150,GTDB,Yak,55.44
T1900045460_YK20190151,GTDB,Yak,55.73
T1900045461_YK20190152,GTDB,Yak,57.03
T1900045462_YK20190153,GTDB,Yak,56.77
T1900045463_YK20190154,GTDB,Yak,59.74
T1900045464_YK20190155,GTDB,Yak,60.58
T1900045465_YK20190156,GTDB,Yak,58.73
T1900045466_YK20190157,GTDB,Yak,58.45
T1900045467_YK20190158,GTDB,Yak,60.54
T1900045468_YK20190159,GTDB,Yak,60.67
T1900045544_YK20190238,GTDB,Yak,60.1
T1900045545_YK20190239,GTDB,Yak,59.8
T1900045546_YK20190240,GTDB,Yak,58.98
T1900045547_YK20190241,GTDB,Yak,59.04
T1900045548_YK20190242,GTDB,Yak,57.42
T1900045549_YK20190243,GTDB,Yak,60.15
T1900045550_YK20190244,GTDB,Yak,59.64
T1900045551_YK20190245,GTDB,Yak,58.26
T1900045552_YK20190246,GTDB,Yak,59.32
T1900045553_YK20190247,GTDB,Yak,60.26
T1900045554_YK20190248,GTDB,Yak,57.27
T1900045555_YK20190249,GTDB,Yak,56.43
T1900045556_YK20190250,GTDB,Yak,60.29
T1900045557_YK20190251,GTDB,Yak,60.34
T1900045559_YK20190253,GTDB,Yak,58.75
T1900045560_YK20190254,GTDB,Yak,57.83
T1900045561_YK20190255,GTDB,Yak,58.49
T1900045562_YK20190256,GTDB,Yak,61.41
T1900045563_YK20190257,GTDB,Yak,61.19
T1900045564_YK20190258,GTDB,Yak,59.87
T1900045565_YK20190259,GTDB,Yak,59.08
T1900045566_YK20190260,GTDB,Yak,61.78
T1900045567_YK20190261,GTDB,Yak,57.51
T1900045568_YK20190262,GTDB,Yak,60
T1900045569_YK20190263,GTDB,Yak,60.72
T1900045570_YK20190264,GTDB,Yak,59.56
T1900045571_YK20190265,GTDB,Yak,59.28
T1900045572_YK20190266,GTDB,Yak,58.58
T1900045573_YK20190267,GTDB,Yak,59.4
T1900045574_YK20190268,GTDB,Yak,96.03
T1900045575_YK20190269,GTDB,Yak,58.61
T1900045589_YK20190283,GTDB,Yak,57.97
T1900045626_YK20190320,GTDB,Yak,58.82
