SGB_ID	Node	GTDB_phylum	GTDB_genus
SGB_9530	Yak	p__Firmicutes_A	g__UBA8612
SGB_15649	Yak	p__Firmicutes_A	g__
SGB_14871	Yak	p__Firmicutes_A	g__Oscillibacter
SGB_9484	Yak	p__Firmicutes_A	g__UBA8612
SGB_14124	Yak	p__Firmicutes_A	g__CAG-110
SGB_6519	Yak	p__Firmicutes_A	g__UBA7096
SGB_2232	Yak	p__Bacteroidota	g__RC9
SGB_14649	Yak	p__Firmicutes_A	g__CAG-110
SGB_14709	Yak	p__Firmicutes_A	g__CAG-110
SGB_2165	Yak	p__Bacteroidota	g__CAG-831
SGB_13667	Yak	p__Firmicutes_A	g__CAG-110
SGB_626	Yak	p__Bacteroidota	g__Phocaeicola
SGB_1296	Yak	p__Bacteroidota	g__RF16
SGB_14327	Yak	p__Firmicutes_A	g__CAG-110
SGB_529	Yak	p__Bacteroidota	g__
SGB_9364	Yak	p__Firmicutes_A	g__UBA737
SGB_18975	Yak	p__Verrucomicrobiota	g__
SGB_2655	Yak	p__Bacteroidota	g__RC9
SGB_2409	Yak	p__Bacteroidota	g__RC9
SGB_13404	Yak	p__Firmicutes_A	g__
SGB_5228	Yak	p__Firmicutes_A	g__
SGB_2408	Yak	p__Bacteroidota	g__RC9
SGB_2112	Yak	p__Bacteroidota	g__
SGB_8430	Yak	p__Firmicutes_A	g__Ruminococcus_E
SGB_13576	Yak	p__Firmicutes_A	g__CAG-110
SGB_12520	Yak	p__Firmicutes_A	g__UMGS874
SGB_13174	Yak	p__Firmicutes_A	g__
SGB_14684	Yak	p__Firmicutes_A	g__CAG-110
SGB_2645	Yak	p__Bacteroidota	g__RC9
SGB_2686	Yak	p__Bacteroidota	g__RC9
SGB_14500	Yak	p__Firmicutes_A	g__CAG-110
SGB_6060	Yak	p__Firmicutes_A	g__G11
SGB_15792	Yak	p__Firmicutes_A	g__Emergencia
SGB_3909	Yak	p__Firmicutes_A	g__QALS01
SGB_5264	Yak	p__Firmicutes_A	g__
SGB_14683	Yak	p__Firmicutes_A	g__CAG-110
SGB_14171	Yak	p__Firmicutes_A	g__CAG-110
SGB_623	Yak	p__Bacteroidota	g__Phocaeicola
SGB_14197	Yak	p__Firmicutes_A	g__CAG-110
SGB_1903	Yak	p__Bacteroidota	g__Alistipes
SGB_14586	Yak	p__Firmicutes_A	g__CAG-110
SGB_14611	Yak	p__Firmicutes_A	g__CAG-110
SGB_2649	Yak	p__Bacteroidota	g__RC9
SGB_14961	Yak	p__Firmicutes_A	g__UBA9475
SGB_14679	Yak	p__Firmicutes_A	g__CAG-110
SGB_2664	Yak	p__Bacteroidota	g__RC9
SGB_2392	Yak	p__Bacteroidota	g__RC9
SGB_14424	Yak	p__Firmicutes_A	g__CAG-110
SGB_631	Yak	p__Bacteroidota	g__Phocaeicola
SGB_525	Yak	p__Bacteroidota	g__
SGB_12185	Yak	p__Firmicutes_A	g__UMGS1696
SGB_2205	Yak	p__Bacteroidota	g__RC9
SGB_2402	Yak	p__Bacteroidota	g__RC9
SGB_4392	Yak	p__Firmicutes_A	g__UBA11524
SGB_338	Yak	p__Bacteroidota	g__
SGB_4248	Yak	p__Firmicutes_A	g__
SGB_12076	Yak	p__Firmicutes_A	g__UMGS1225
SGB_2715	Yak	p__Bacteroidota	g__RC9
SGB_2371	Yak	p__Bacteroidota	g__RC9
SGB_14838	Yak	p__Firmicutes_A	g__Lawsonibacter
SGB_619	Yak	p__Bacteroidota	g__Phocaeicola
SGB_15488	Yak	p__Firmicutes_A	g__UBA866
SGB_832	Yak	p__Bacteroidota	g__UBA1189
SGB_1826	Yak	p__Bacteroidota	g__Alistipes
SGB_6021	Yak	p__Firmicutes_A	g__Faecalimonas
SGB_14693	Yak	p__Firmicutes_A	g__CAG-110
SGB_14276	Yak	p__Firmicutes_A	g__CAG-110
SGB_10508	Yak	p__Firmicutes_A	g__CAG-390
SGB_1289	Yak	p__Bacteroidota	g__RF16
SGB_5865	Yak	p__Firmicutes_A	g__COE1
SGB_1823	Yak	p__Bacteroidota	g__Alistipes
SGB_14232	Yak	p__Firmicutes_A	g__CAG-110
SGB_12080	Yak	p__Firmicutes_A	g__UMGS1696
SGB_9973	Yak	p__Firmicutes_A	g__
SGB_520	Yak	p__Bacteroidota	g__
SGB_4333	Yak	p__Firmicutes_A	g__SFFH01
SGB_2697	Yak	p__Bacteroidota	g__RC9
SGB_12209	Yak	p__Firmicutes_A	g__UMGS1696
SGB_12217	Yak	p__Firmicutes_A	g__UMGS1696
SGB_12170	Yak	p__Firmicutes_A	g__UMGS1696
SGB_1514	Tibetancattle	p__Bacteroidota	g__UBA1181
SGB_2522	Tibetancattle	p__Bacteroidota	g__RC9
SGB_1528	Tibetancattle	p__Bacteroidota	g__UBA1181
SGB_1608	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_18709	Tibetancattle	p__Spirochaetota	g__Treponema_D
SGB_789	Tibetancattle	p__Bacteroidota	g__UBA1189
SGB_18507	Tibetancattle	p__Spirochaetota	g__
SGB_2362	Tibetancattle	p__Bacteroidota	g__RC9
SGB_12626	Tibetancattle	p__Firmicutes_A	g__
SGB_15112	Tibetancattle	p__Firmicutes_A	g__
SGB_6211	Tibetancattle	p__Firmicutes_A	g__SFDP01
SGB_17275	Tibetancattle	p__Firmicutes	g__UBA11963
SGB_10800	Tibetancattle	p__Firmicutes_A	g__DTU064
SGB_14356	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_15653	Tibetancattle	p__Firmicutes_A	g__
SGB_8090	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_5031	Tibetancattle	p__Firmicutes_A	g__
SGB_6207	Tibetancattle	p__Firmicutes_A	g__SFDP01
SGB_14939	Tibetancattle	p__Firmicutes_A	g__UBA2922
SGB_18770	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_15713	Tibetancattle	p__Firmicutes_A	g__
SGB_13657	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_13579	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_14320	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_13566	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_19061	Tibetancattle	p__Verrucomicrobiota	g__UBA1784
SGB_13340	Tibetancattle	p__Firmicutes_A	g__
SGB_10126	Tibetancattle	p__Firmicutes_A	g__
SGB_12182	Tibetancattle	p__Firmicutes_A	g__UMGS1696
SGB_6535	Tibetancattle	p__Firmicutes_A	g__XBB1006
SGB_4421	Tibetancattle	p__Firmicutes_A	g__UBA2862
SGB_17481	Tibetancattle	p__Firmicutes	g__CAG-631
SGB_8076	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_10595	Tibetancattle	p__Firmicutes_A	g__CAG-448
SGB_16143	Tibetancattle	p__Firmicutes_A	g__
SGB_18534	Tibetancattle	p__Spirochaetota	g__CETP13
SGB_12493	Tibetancattle	p__Firmicutes_A	g__UMGS2055
SGB_4947	Tibetancattle	p__Firmicutes_A	g__
SGB_5584	Tibetancattle	p__Firmicutes_A	g__Agathobacter
SGB_10606	Tibetancattle	p__Firmicutes_A	g__CAG-448
SGB_18991	Tibetancattle	p__Verrucomicrobiota	g__
SGB_15097	Tibetancattle	p__Firmicutes_A	g__
SGB_8262	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_13291	Tibetancattle	p__Firmicutes_A	g__
SGB_13509	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_11593	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_8234	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_13721	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_13148	Tibetancattle	p__Firmicutes_A	g__
SGB_11744	Tibetancattle	p__Firmicutes_A	g__UBA7573
SGB_4232	Tibetancattle	p__Firmicutes_A	g__
SGB_8145	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_13448	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_13116	Tibetancattle	p__Firmicutes_A	g__
SGB_12025	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_13104	Tibetancattle	p__Firmicutes_A	g__
SGB_7945	Tibetancattle	p__Firmicutes_A	g__CAG-180
SGB_2589	Tibetancattle	p__Bacteroidota	g__RC9
SGB_15226	Tibetancattle	p__Firmicutes_A	g__
SGB_15887	Tibetancattle	p__Firmicutes_A	g__UBA1191
SGB_15109	Tibetancattle	p__Firmicutes_A	g__
SGB_8061	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_3065	Tibetancattle	p__Desulfobacterota	g__Mailhella
SGB_3936	Tibetancattle	p__Firmicutes_A	g__QALS01
SGB_228	Tibetancattle	p__Actinobacteriota	g__
SGB_4418	Tibetancattle	p__Firmicutes_A	g__UBA2862
SGB_16925	Tibetancattle	p__Firmicutes	g__
SGB_690	Tibetancattle	p__Bacteroidota	g__Prevotella
SGB_4412	Tibetancattle	p__Firmicutes_A	g__UBA11524
SGB_13145	Tibetancattle	p__Firmicutes_A	g__
SGB_18776	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_18532	Tibetancattle	p__Spirochaetota	g__CETP13
SGB_8105	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_17077	Tibetancattle	p__Firmicutes	g__
SGB_7076	Tibetancattle	p__Firmicutes_A	g__UBA1775
SGB_11977	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_14763	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_14292	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_13409	Tibetancattle	p__Firmicutes_A	g__
SGB_16747	Tibetancattle	p__Firmicutes_B	g__UBA7185
SGB_16734	Tibetancattle	p__Firmicutes_B	g__
SGB_5598	Tibetancattle	p__Firmicutes_A	g__Agathobacter
SGB_18839	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_18774	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_1359	Tibetancattle	p__Bacteroidota	g__RF16
SGB_1342	Tibetancattle	p__Bacteroidota	g__RF16
SGB_1398	Tibetancattle	p__Bacteroidota	g__RF16
SGB_9328	Tibetancattle	p__Firmicutes_A	g__UBA737
SGB_1348	Tibetancattle	p__Bacteroidota	g__RF16
SGB_345	Tibetancattle	p__Bacteroidota	g__
SGB_1691	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_1553	Tibetancattle	p__Bacteroidota	g__W0P28-013
SGB_1372	Tibetancattle	p__Bacteroidota	g__RF16
SGB_1362	Tibetancattle	p__Bacteroidota	g__RF16
SGB_13206	Tibetancattle	p__Firmicutes_A	g__
SGB_955	Tibetancattle	p__Bacteroidota	g__UBA4372
SGB_16178	Tibetancattle	p__Firmicutes_A	g__
SGB_1851	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_13829	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_16845	Tibetancattle	p__Firmicutes	g__
SGB_1677	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_1373	Tibetancattle	p__Bacteroidota	g__RF16
SGB_13807	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_933	Tibetancattle	p__Bacteroidota	g__UBA4372
SGB_445	Tibetancattle	p__Bacteroidota	g__
SGB_1356	Tibetancattle	p__Bacteroidota	g__RF16
SGB_13834	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_2369	Tibetancattle	p__Bacteroidota	g__RC9
SGB_1652	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_1274	Tibetancattle	p__Bacteroidota	g__
SGB_718	Tibetancattle	p__Bacteroidota	g__Prevotellamassilia
SGB_953	Tibetancattle	p__Bacteroidota	g__UBA4372
SGB_18809	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_1355	Tibetancattle	p__Bacteroidota	g__RF16
SGB_11803	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_2363	Tibetancattle	p__Bacteroidota	g__RC9
SGB_476	Tibetancattle	p__Bacteroidota	g__
SGB_2382	Tibetancattle	p__Bacteroidota	g__RC9
SGB_1822	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_2399	Tibetancattle	p__Bacteroidota	g__RC9
SGB_1790	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_2354	Tibetancattle	p__Bacteroidota	g__RC9
SGB_17558	Tibetancattle	p__Firmicutes	g__
SGB_8282	Tibetancattle	p__Firmicutes_A	g__RUG420
SGB_11190	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_11153	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_1354	Tibetancattle	p__Bacteroidota	g__RF16
SGB_1480	Tibetancattle	p__Bacteroidota	g__SFVR01
SGB_1678	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_14084	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_2347	Tibetancattle	p__Bacteroidota	g__RC9
SGB_236	Tibetancattle	p__Actinobacteriota	g__
SGB_341	Tibetancattle	p__Bacteroidota	g__
SGB_347	Tibetancattle	p__Bacteroidota	g__
SGB_17130	Tibetancattle	p__Firmicutes	g__UMGS75
SGB_1301	Tibetancattle	p__Bacteroidota	g__RF16
SGB_1657	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_13864	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_13208	Tibetancattle	p__Firmicutes_A	g__
SGB_16172	Tibetancattle	p__Firmicutes_A	g__
SGB_1803	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_1351	Tibetancattle	p__Bacteroidota	g__RF16
SGB_13870	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_5796	Tibetancattle	p__Firmicutes_A	g__CAG-791
SGB_13863	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_1261	Tibetancattle	p__Bacteroidota	g__UBA3388
SGB_1377	Tibetancattle	p__Bacteroidota	g__RF16
SGB_17062	Tibetancattle	p__Firmicutes	g__
SGB_11282	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_15872	Tibetancattle	p__Firmicutes_A	g__RUG708
SGB_6275	Tibetancattle	p__Firmicutes_A	g__UBA1066
SGB_179	Tibetancattle	p__Thermoplasmatota	g__MX-02
SGB_13827	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_1982	Tibetancattle	p__Bacteroidota	g__Tidjanibacter
SGB_6272	Tibetancattle	p__Firmicutes_A	g__UBA1066
SGB_13823	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_1269	Tibetancattle	p__Bacteroidota	g__
SGB_1669	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_481	Tibetancattle	p__Bacteroidota	g__
SGB_1381	Tibetancattle	p__Bacteroidota	g__RF16
SGB_11585	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_934	Tibetancattle	p__Bacteroidota	g__UBA4372
SGB_15834	Tibetancattle	p__Firmicutes_A	g__Mogibacterium
SGB_1789	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_11380	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_9194	Tibetancattle	p__Firmicutes_A	g__UBA737
SGB_14034	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_16861	Tibetancattle	p__Firmicutes	g__Caryophanon
SGB_12805	Tibetancattle	p__Firmicutes_A	g__SFLA01
SGB_1487	Tibetancattle	p__Bacteroidota	g__SFVR01
SGB_11797	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_8285	Tibetancattle	p__Firmicutes_A	g__RUG420
SGB_17056	Tibetancattle	p__Firmicutes	g__
SGB_18806	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_6538	Tibetancattle	p__Firmicutes_A	g__XBB1006
SGB_13210	Tibetancattle	p__Firmicutes_A	g__
SGB_8149	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_8293	Tibetancattle	p__Firmicutes_A	g__RUG420
SGB_1504	Tibetancattle	p__Bacteroidota	g__SFVR01
SGB_1406	Tibetancattle	p__Bacteroidota	g__RF16
SGB_18807	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_13795	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_11841	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_17139	Tibetancattle	p__Firmicutes	g__
SGB_1560	Tibetancattle	p__Bacteroidota	g__
SGB_355	Tibetancattle	p__Bacteroidota	g__
SGB_11177	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_1831	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_1268	Tibetancattle	p__Bacteroidota	g__
SGB_374	Tibetancattle	p__Bacteroidota	g__
SGB_37	Tibetancattle	p__Methanobacteriota	g__Methanobrevibacter_A
SGB_5097	Tibetancattle	p__Firmicutes_A	g__
SGB_12121	Tibetancattle	p__Firmicutes_A	g__UMGS1696
SGB_914	Tibetancattle	p__Bacteroidota	g__UBA4372
SGB_7904	Tibetancattle	p__Firmicutes_A	g__CAG-180
SGB_1778	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_19159	Tibetancattle	p__Verrucomicrobiota	g__Akkermansia
SGB_18024	Tibetancattle	p__Proteobacteria	g__CAG-495
SGB_10614	Tibetancattle	p__Firmicutes_A	g__CAG-448
SGB_2607	Tibetancattle	p__Bacteroidota	g__RC9
SGB_1418	Tibetancattle	p__Bacteroidota	g__RF16
SGB_7898	Tibetancattle	p__Firmicutes_A	g__CAG-180
SGB_5599	Tibetancattle	p__Firmicutes_A	g__Agathobacter
SGB_11683	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_1756	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_13785	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_11230	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_16916	Tibetancattle	p__Firmicutes	g__
SGB_13831	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_7927	Tibetancattle	p__Firmicutes_A	g__CAG-180
SGB_1840	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_3983	Tibetancattle	p__Firmicutes_A	g__UBA11475
SGB_18802	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_9659	Tibetancattle	p__Firmicutes_A	g__UMGS1484
SGB_1811	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_343	Tibetancattle	p__Bacteroidota	g__
SGB_6273	Tibetancattle	p__Firmicutes_A	g__UBA1066
SGB_2528	Tibetancattle	p__Bacteroidota	g__RC9
SGB_12116	Tibetancattle	p__Firmicutes_A	g__UMGS1696
SGB_13334	Tibetancattle	p__Firmicutes_A	g__
SGB_13842	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_433	Tibetancattle	p__Bacteroidota	g__
SGB_17082	Tibetancattle	p__Firmicutes	g__CAG-313
SGB_1662	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_1364	Tibetancattle	p__Bacteroidota	g__RF16
SGB_2513	Tibetancattle	p__Bacteroidota	g__RC9
SGB_104	Tibetancattle	p__Methanobacteriota	g__Methanobrevibacter_A
SGB_16822	Tibetancattle	p__Firmicutes	g__
SGB_1559	Tibetancattle	p__Bacteroidota	g__
SGB_1681	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_1374	Tibetancattle	p__Bacteroidota	g__RF16
SGB_11905	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_18536	Tibetancattle	p__Spirochaetota	g__CETP13
SGB_11175	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_11822	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_1763	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_226	Tibetancattle	p__Actinobacteriota	g__
SGB_10972	Tibetancattle	p__Firmicutes_A	g__UBA1380
SGB_11169	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_16898	Tibetancattle	p__Firmicutes	g__Solibacillus
SGB_1307	Tibetancattle	p__Bacteroidota	g__RF16
SGB_1694	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_16849	Tibetancattle	p__Firmicutes	g__Bacillus_AD
SGB_15833	Tibetancattle	p__Firmicutes_A	g__Mogibacterium
SGB_10620	Tibetancattle	p__Firmicutes_A	g__CAG-448
SGB_2355	Tibetancattle	p__Bacteroidota	g__RC9
SGB_1085	Tibetancattle	p__Bacteroidota	g__Odoribacter
SGB_13796	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_11164	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_12347	Tibetancattle	p__Firmicutes_A	g__UMGS1865
SGB_1734	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_17142	Tibetancattle	p__Firmicutes	g__
SGB_11802	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_11178	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_11438	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_2575	Tibetancattle	p__Bacteroidota	g__RC9
SGB_8289	Tibetancattle	p__Firmicutes_A	g__RUG420
SGB_11222	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_2394	Tibetancattle	p__Bacteroidota	g__RC9
SGB_16179	Tibetancattle	p__Firmicutes_A	g__
SGB_8939	Tibetancattle	p__Firmicutes_A	g__UBA6857
SGB_7458	Tibetancattle	p__Firmicutes_A	g__
SGB_17108	Tibetancattle	p__Firmicutes	g__UBA1737
SGB_13833	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_11795	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_16862	Tibetancattle	p__Firmicutes	g__Caryophanon
SGB_4145	Tibetancattle	p__Firmicutes_A	g__UBA3792
SGB_467	Tibetancattle	p__Bacteroidota	g__
SGB_15818	Tibetancattle	p__Firmicutes_A	g__Mogibacterium
SGB_372	Tibetancattle	p__Bacteroidota	g__
SGB_9252	Tibetancattle	p__Firmicutes_A	g__UBA737
SGB_11205	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_2527	Tibetancattle	p__Bacteroidota	g__RC9
SGB_18490	Tibetancattle	p__Spirochaetota	g__
SGB_17329	Tibetancattle	p__Firmicutes	g__CAG-710
SGB_11206	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_1258	Tibetancattle	p__Bacteroidota	g__UBA3388
SGB_11422	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_19029	Tibetancattle	p__Verrucomicrobiota	g__UBA1784
SGB_17070	Tibetancattle	p__Firmicutes	g__
SGB_10636	Tibetancattle	p__Firmicutes_A	g__CAG-448
SGB_13781	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_18962	Tibetancattle	p__Verrucomicrobiota	g__
SGB_11148	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_17069	Tibetancattle	p__Firmicutes	g__
SGB_1672	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_971	Tibetancattle	p__Bacteroidota	g__Barnesiella
SGB_426	Tibetancattle	p__Bacteroidota	g__
SGB_9218	Tibetancattle	p__Firmicutes_A	g__UBA737
SGB_1299	Tibetancattle	p__Bacteroidota	g__RF16
SGB_4812	Tibetancattle	p__Firmicutes_A	g__
SGB_11229	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_13050	Tibetancattle	p__Firmicutes_A	g__UMGS1387
SGB_11902	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_11948	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_10628	Tibetancattle	p__Firmicutes_A	g__CAG-448
SGB_16277	Tibetancattle	p__Firmicutes_A	g__
SGB_11811	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_9995	Tibetancattle	p__Firmicutes_A	g__UBA4644
SGB_14739	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_9202	Tibetancattle	p__Firmicutes_A	g__UBA737
SGB_15804	Tibetancattle	p__Firmicutes_A	g__Eubacterium_M
SGB_5792	Tibetancattle	p__Firmicutes_A	g__CAG-791
SGB_17215	Tibetancattle	p__Firmicutes	g__CAG-1000
SGB_1352	Tibetancattle	p__Bacteroidota	g__RF16
SGB_13271	Tibetancattle	p__Firmicutes_A	g__
SGB_1346	Tibetancattle	p__Bacteroidota	g__RF16
SGB_11910	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_1457	Tibetancattle	p__Bacteroidota	g__RUG163
SGB_1743	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_451	Tibetancattle	p__Bacteroidota	g__
SGB_4623	Tibetancattle	p__Firmicutes_A	g__UBA11490
SGB_1469	Tibetancattle	p__Bacteroidota	g__RUG163
SGB_14033	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_8156	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_926	Tibetancattle	p__Bacteroidota	g__UBA4372
SGB_13950	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_17574	Tibetancattle	p__Firmicutes	g__
SGB_11359	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_2594	Tibetancattle	p__Bacteroidota	g__RC9
SGB_10625	Tibetancattle	p__Firmicutes_A	g__CAG-448
SGB_11204	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_16867	Tibetancattle	p__Firmicutes	g__Lysinibacillus_B
SGB_11081	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_9265	Tibetancattle	p__Firmicutes_A	g__UBA737
SGB_444	Tibetancattle	p__Bacteroidota	g__
SGB_11874	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_8944	Tibetancattle	p__Firmicutes_A	g__UBA6857
SGB_2572	Tibetancattle	p__Bacteroidota	g__RC9
SGB_8162	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_95	Tibetancattle	p__Methanobacteriota	g__Methanobrevibacter_A
SGB_13800	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_12803	Tibetancattle	p__Firmicutes_A	g__SFLA01
SGB_1805	Tibetancattle	p__Bacteroidota	g__Alistipes
SGB_11258	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_11812	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_12647	Tibetancattle	p__Firmicutes_A	g__
SGB_11279	Tibetancattle	p__Firmicutes_A	g__UBA1740
SGB_8935	Tibetancattle	p__Firmicutes_A	g__UBA6857
SGB_958	Tibetancattle	p__Bacteroidota	g__UBA4372
SGB_13838	Tibetancattle	p__Firmicutes_A	g__CAG-110
SGB_7894	Tibetancattle	p__Firmicutes_A	g__CAG-180
SGB_10640	Tibetancattle	p__Firmicutes_A	g__CAG-448
SGB_9192	Tibetancattle	p__Firmicutes_A	g__UBA737
SGB_10974	Tibetancattle	p__Firmicutes_A	g__UBA1380
SGB_8152	Tibetancattle	p__Firmicutes_A	g__DTU089_A
SGB_46	Tibetancattle	p__Methanobacteriota	g__Methanobrevibacter_A
SGB_18875	Tibetancattle	p__Verrucomicrobiota	g__UBA1731
SGB_915	Tibetancattle	p__Bacteroidota	g__UBA4372
SGB_18801	Tibetancattle	p__Verrucomicrobiota	g__UBA1067
SGB_2512	Tibetancattle	p__Bacteroidota	g__RC9
SGB_10148	Tibetancattle	p__Firmicutes_A	g__
SGB_19051	Tibetancattle	p__Verrucomicrobiota	g__UBA1784
SGB_2400	Tibetancattle	p__Bacteroidota	g__RC9
SGB_11863	Tibetancattle	p__Firmicutes_A	g__UMGS1002
SGB_17330	Tibetancattle	p__Firmicutes	g__CAG-710
SGB_12397	Tibetancattle	p__Firmicutes_A	g__UMGS1865
SGB_1350	Tibetancattle	p__Bacteroidota	g__RF16
SGB_2526	Tibetancattle	p__Bacteroidota	g__RC9
SGB_2568	Tibetancattle	p__Bacteroidota	g__RC9
