SGB_ID	SGB
SGB_6007	TP20200812-DBC100_DT2009055323-1_bin.135
SGB_6008	TP20200812-DBC101_DT2009055324-1_bin.22
SGB_6009	TP20200812-DBC101_DT2009055324-1_bin.265
SGB_6010	TP20200812-DBC24_DT2009055247-1_bin.79
SGB_6011	TP20200812-DBC25_DT2009055248-1_bin.53
SGB_6012	TP20200812-DBC35_DT2009055258-1_bin.138
SGB_6013	TP20200812-DBC36_DT2009055259-1_bin.38
SGB_6014	TP20200812-DBC4_DT2009055227-1_bin.28
SGB_6015	TP20200812-DBC40_DT2009055263-1_bin.433
SGB_6016	TP20200812-DBC55_DT2009055278-1_bin.201
SGB_6017	TP20200812-DBC8_DT2009055231-1_bin.37
SGB_6018	TP20200812-DBC88_DT2009055311-1_bin.232
SGB_6019	TP20200814-DZC103_DT2009055431-1_bin.36
SGB_6020	TP20200814-DZC132_DT2009055460-1_bin.15
SGB_6021	TP20200814-DZC38_DT2009055366-1_bin.65
SGB_6022	TP20200814-DZC39_DT2009055367-1_bin.154
SGB_6023	TP20200814-DZC46_DT2009055374-1_bin.282
SGB_6024	TP20200814-DZC50_DT2009055378-1_bin.271
SGB_6025	TP20200814-DZC58_DT2009055386-1_bin.118
SGB_6026	TP20200814-DZC58_DT2009055386-1_bin.35
SGB_6027	TP20200814-DZC66_DT2009055394-1_bin.103
SGB_6028	TP20200814-DZC68_DT2009055396-1_bin.245
SGB_6029	TP20200814-DZC79_DT2009055407-1_bin.179
SGB_6030	TP20200814-DZC79_DT2009055407-1_bin.93
SGB_6031	TP20200814-DZC85_DT2009055413-1_bin.290
SGB_6032	TP20200814-DZC89_DT2009055417-1_bin.111
SGB_6033	TP20200814-DZC9_DT2009055337-1_bin.167
SGB_6034	TP20200814-DZC93_DT2009055421-1_bin.77
SGB_6035	TP20200814-DZC95_DT2009055423-1_bin.31
SGB_6036	TP20200815-DZC15_DT2009055485-1_bin.139
SGB_6037	TP20200815-DZC3_DT2009055473-1_bin.194
SGB_6038	TP20200815-DZC38_DT2009055508-1_bin.304
SGB_6039	TP20200815-DZC38_DT2009055508-1_bin.65
SGB_6040	TP20200815-DZC46_DT2009055516-1_bin.259
SGB_6041	TP20200815-DZC46_DT2009055516-1_bin.97
SGB_6042	TP20200815-DZC50_DT2009055520-1_bin.190
SGB_6043	TP20200815-DZC59_DT2009055529-1_bin.410
SGB_6044	TP20200815-DZC62_DT2009055532-1_bin.302
SGB_6045	TP20200815-DZC70_DT2009055540-1_bin.220
SGB_6046	TP20200815-DZC71_DT2009055541-1_bin.230
SGB_6047	TP20200815-DZC78_DT2009055548-1_bin.122
SGB_6048	TP20200815-DZC9_DT2009055479-1_bin.141
SGB_6049	TP20200823-QMN50_DT2009055557-1_bin.238
SGB_6050	TP20200823-QMN58_DT2009055558-1_bin.212
SGB_6051	TP20200823-QMN67_DT2009055559-1_bin.232
SGB_6052	TP20200824-WDL34_DT2009055567-1_bin.160
SGB_6053	TP20200825-WDL7_DT2009055593-1_bin.152
SGB_6054	TP20200825-WDL82_DT2009055611-1_bin.102
SGB_6055	T1900045256_TH20190026_bin.86
SGB_6056	T1900044645_TS20190111_bin.26
SGB_6057	T1900045180_TC20190176_bin.89
SGB_6058	T1900045629_YK20190323_bin.367
SGB_6059	T1900045574_YK20190268_bin.5
SGB_6060	T1900044545_TS20190011_bin.115
SGB_6061	T1900044640_TS20190106_bin.71
SGB_6062	T1900044709_TS20190175_bin.261
SGB_6063	T1900044873_TS20190339_bin.1
SGB_6064	T1900045020_TC20190013_bin.210
SGB_6065	T1900045058_TC20190051_bin.212
SGB_6066	T1900045173_TC20190169_bin.62
SGB_6067	T1900045248_TH20190018_bin.481
SGB_6068	T1900045295_TH20190065_bin.98
SGB_6069	T1900045350_YK20190040_bin.43
SGB_6070	T1900045715_YK20190409_bin.375
SGB_6071	TP20200812-DBC30_DT2009055253-1_bin.61
SGB_6072	TP20200814-DZC127_DT2009055455-1_bin.219
SGB_6073	TP20200814-DZC34_DT2009055362-1_bin.112
SGB_6074	TP20200814-DZC50_DT2009055378-1_bin.234
SGB_6075	TP20200814-DZC62_DT2009055390-1_bin.333
SGB_6076	TP20200814-DZC66_DT2009055394-1_bin.113
SGB_6077	TP20200814-DZC9_DT2009055337-1_bin.145
SGB_6078	TP20200815-DZC17_DT2009055487-1_bin.50
SGB_6079	TP20200815-DZC43_DT2009055513-1_bin.49
SGB_6080	TP20200815-DZC45_DT2009055515-1_bin.78
SGB_6081	TP20200815-DZC76_DT2009055546-1_bin.373
SGB_6082	TP20200814-DZC65_DT2009055393-1_bin.72
SGB_6083	TP20200814-DZC92_DT2009055420-1_bin.318
SGB_6084	TP20200815-DZC17_DT2009055487-1_bin.45
SGB_6085	TP20200815-DZC3_DT2009055473-1_bin.119
SGB_6086	TP20200815-DZC3_DT2009055473-1_bin.60
SGB_6087	TP20200815-DZC9_DT2009055479-1_bin.70
SGB_6088	T1900044554_TS20190020_bin.202
SGB_6089	T1900044637_TS20190103_bin.366
SGB_6090	T1900044724_TS20190190_bin.165
SGB_6091	T1900044747_TS20190213_bin.1
SGB_6092	T1900044943_TS20190409_bin.88
SGB_6093	T1900044951_TA20190004_bin.419
SGB_6094	T1900044966_TA20190028_bin.312
SGB_6095	T1900045250_TH20190020_bin.70
SGB_6096	T1900045254_TH20190024_bin.304
SGB_6097	T1900045255_TH20190025_bin.116
SGB_6098	T1900045284_TH20190054_bin.43
SGB_6099	T1900045469_YK20190160_bin.226
SGB_6100	T1900044546_TS20190012_bin.361
SGB_6101	T1900044612_TS20190078_bin.192
SGB_6102	T1900045423_YK20190113_bin.15
SGB_6103	TP20200815-DZC3_DT2009055473-1_bin.92
SGB_6104	TP20200815-DZC17_DT2009055487-1_bin.15
SGB_6105	TP20200814-DZC100_DT2009055428-1_bin.168
SGB_6106	TP20200814-DZC142_DT2009055470-1_bin.339
SGB_6107	TP20200814-DZC43_DT2009055371-1_bin.311
SGB_6108	TP20200815-DZC46_DT2009055516-1_bin.124
SGB_6109	TP20200815-DZC51_DT2009055521-1_bin.510
SGB_6110	T1900044639_TS20190105_bin.272
SGB_6111	T1900044957_TA20190013_bin.18
SGB_6112	T1900044550_TS20190016_bin.176
SGB_6113	T1900044577_TS20190043_bin.45
SGB_6114	T1900044659_TS20190125_bin.83
SGB_6115	T1900044665_TS20190131_bin.309
SGB_6116	T1900044951_TA20190004_bin.151
SGB_6117	T1900044953_TA20190006_bin.205
SGB_6118	T1900044986_TA20190048_bin.231
SGB_6119	T1900044993_TA20190055_bin.259
SGB_6120	T1900044994_TA20190056_bin.88
SGB_6121	T1900044996_TA20190058_bin.48
SGB_6122	T1900045002_TA20190064_bin.121
SGB_6123	T1900045002_TA20190064_bin.337
SGB_6124	T1900045003_TA20190065_bin.309
SGB_6125	T1900045236_TH20190006_bin.434
SGB_6126	T1900045242_TH20190012_bin.13
SGB_6127	T1900045246_TH20190016_bin.513
SGB_6128	T1900045249_TH20190019_bin.397
SGB_6129	T1900045250_TH20190020_bin.174
SGB_6130	T1900045250_TH20190020_bin.97
SGB_6131	T1900045252_TH20190022_bin.199
SGB_6132	T1900045256_TH20190026_bin.159
SGB_6133	T1900045261_TH20190031_bin.92
SGB_6134	T1900045294_TH20190064_bin.154
SGB_6135	T1900045295_TH20190065_bin.124
SGB_6136	T1900045297_TH20190067_bin.171
SGB_6137	T1900045305_TH20190075_bin.271
SGB_6138	T1900045309_TH20190079_bin.161
SGB_6139	T1900045257_TH20190027_bin.35
SGB_6140	TP20200824-WDL12_DT2009055564-1_bin.118
SGB_6141	T1900045275_TH20190045_bin.88
SGB_6142	T1900044962_TA20190024_bin.215
SGB_6143	T1900045218_TC20190214_bin.63
SGB_6144	T1900045245_TH20190015_bin.147
SGB_6145	T1900045283_TH20190053_bin.119
SGB_6146	T1900045735_YK20190429_bin.137
SGB_6147	T1900045752_YK20190446_bin.21
SGB_6148	T1900044950_TA20190003_bin.188
SGB_6149	T1900044952_TA20190005_bin.360
SGB_6150	T1900044954_TA20190008_bin.158
SGB_6151	T1900044959_TA20190016_bin.28
SGB_6152	T1900044965_TA20190027_bin.9
SGB_6153	T1900044968_TA20190030_bin.252
SGB_6154	T1900044979_TA20190041_bin.207
SGB_6155	T1900044991_TA20190053_bin.293
SGB_6156	T1900044999_TA20190061_bin.247
SGB_6157	T1900045000_TA20190062_bin.249
SGB_6158	T1900045002_TA20190064_bin.269
SGB_6159	T1900045002_TA20190064_bin.335
SGB_6160	T1900045004_TA20190066_bin.371
SGB_6161	T1900045239_TH20190009_bin.266
SGB_6162	T1900045242_TH20190012_bin.102
SGB_6163	T1900045246_TH20190016_bin.204
SGB_6164	T1900045246_TH20190016_bin.212
SGB_6165	T1900045252_TH20190022_bin.15
SGB_6166	T1900045252_TH20190022_bin.235
SGB_6167	T1900045259_TH20190029_bin.230
SGB_6168	T1900045259_TH20190029_bin.72
SGB_6169	T1900045276_TH20190046_bin.99
SGB_6170	T1900045283_TH20190053_bin.142
SGB_6171	T1900045293_TH20190063_bin.120
SGB_6172	T1900045296_TH20190066_bin.211
SGB_6173	T2001009368_TS-100_bin.487
SGB_6174	TP20200815-DZC31_DT2009055501-1_bin.69
SGB_6175	T1900045539_YK20190233_bin.91
SGB_6176	T1900044651_TS20190117_bin.57
SGB_6177	T1900045389_YK20190079_bin.84
SGB_6178	T1900044591_TS20190057_bin.144
SGB_6179	T1900045708_YK20190402_bin.155
SGB_6180	TP20200812-DBC75_DT2009055298-1_bin.46
SGB_6181	TP20200814-DZC63_DT2009055391-1_bin.202
SGB_6182	TP20200814-DZC74_DT2009055402-1_bin.317
SGB_6183	TP20200814-DZC80_DT2009055408-1_bin.211
SGB_6184	TP20200814-DZC86_DT2009055414-1_bin.42
SGB_6185	TP20200814-DZC92_DT2009055420-1_bin.385
SGB_6186	TP20200814-DZC93_DT2009055421-1_bin.148
SGB_6187	TP20200814-DZC97_DT2009055425-1_bin.260
SGB_6188	TP20200815-DZC23_DT2009055493-1_bin.131
SGB_6189	TP20200815-DZC28_DT2009055498-1_bin.158
SGB_6190	TP20200815-DZC69_DT2009055539-1_bin.34
SGB_6191	TP20200815-DZC70_DT2009055540-1_bin.242
SGB_6192	TP20200815-DZC9_DT2009055479-1_bin.127
SGB_6193	T1900044688_TS20190154_bin.152
SGB_6194	T1900044833_TS20190299_bin.40
SGB_6195	T1900045019_TC20190012_bin.8
SGB_6196	T1900045259_TH20190029_bin.54
SGB_6197	T1900045535_YK20190229_bin.73
SGB_6198	T1900045751_YK20190445_bin.233
SGB_6199	T1900045199_TC20190195_bin.38
SGB_6200	T1900045539_YK20190233_bin.239
SGB_6201	T1900044912_TS20190378_bin.57
SGB_6202	T1900044954_TA20190008_bin.47
SGB_6203	T1900045730_YK20190424_bin.397
SGB_6204	T1900045574_YK20190268_bin.22
SGB_6205	T1900044543_TS20190009_bin.130
SGB_6206	T1900044574_TS20190040_bin.232
SGB_6207	T1900044586_TS20190052_bin.82
SGB_6208	T1900044607_TS20190073_bin.82
SGB_6209	T1900044609_TS20190075_bin.254
SGB_6210	T1900044741_TS20190207_bin.90
SGB_6211	T1900044757_TS20190223_bin.255
SGB_6212	T1900045176_TC20190172_bin.171
SGB_6213	T1900045335_YK20190024_bin.6
SGB_6214	TP20200812-DBC101_DT2009055324-1_bin.24
SGB_6215	TP20200812-DBC103_DT2009055326-1_bin.295
SGB_6216	TP20200812-DBC42_DT2009055265-1_bin.91
SGB_6217	TP20200812-DBC59_DT2009055282-1_bin.221
SGB_6218	TP20200812-DBC59_DT2009055282-1_bin.305
SGB_6219	TP20200812-DBC73_DT2009055296-1_bin.213
SGB_6220	TP20200814-DZC23_DT2009055351-1_bin.71
SGB_6221	TP20200814-DZC23_DT2009055351-1_bin.91
SGB_6222	TP20200814-DZC49_DT2009055377-1_bin.199
SGB_6223	TP20200814-DZC63_DT2009055391-1_bin.228
SGB_6224	TP20200814-DZC86_DT2009055414-1_bin.400
SGB_6225	TP20200814-DZC95_DT2009055423-1_bin.197
SGB_6226	TP20200815-DZC20_DT2009055490-1_bin.291
SGB_6227	TP20200815-DZC3_DT2009055473-1_bin.15
SGB_6228	TP20200815-DZC38_DT2009055508-1_bin.53
SGB_6229	TP20200815-DZC46_DT2009055516-1_bin.6
SGB_6230	TP20200815-DZC8_DT2009055478-1_bin.148
SGB_6231	TP20200824-WDL12_DT2009055564-1_bin.44
SGB_6232	TP20200825-WDL31_DT2009055597-1_bin.153
SGB_6233	TP20200825-WDL31_DT2009055597-1_bin.172
SGB_6234	TP20200825-WDL31_DT2009055597-1_bin.26
SGB_6235	T1900044642_TS20190108_bin.81
SGB_6236	T1900044646_TS20190112_bin.158
SGB_6237	T1900044949_TA20190002_bin.326
SGB_6238	T1900044966_TA20190028_bin.244
SGB_6239	T1900044980_TA20190042_bin.17
SGB_6240	T1900045001_TA20190063_bin.154
SGB_6241	T1900045249_TH20190019_bin.191
SGB_6242	T1900045284_TH20190054_bin.341
SGB_6243	T1900045288_TH20190058_bin.150
SGB_6244	T1900044684_TS20190150_bin.121
SGB_6245	T1900044555_TS20190021_bin.121
SGB_6246	T1900044573_TS20190039_bin.280
SGB_6247	T1900044575_TS20190041_bin.274
SGB_6248	T1900044580_TS20190046_bin.84
SGB_6249	T1900044582_TS20190048_bin.353
SGB_6250	T1900044713_TS20190179_bin.156
SGB_6251	T1900044769_TS20190235_bin.327
SGB_6252	T1900044775_TS20190241_bin.229
SGB_6253	T1900044777_TS20190243_bin.151
SGB_6254	T1900044782_TS20190248_bin.104
SGB_6255	T1900044817_TS20190283_bin.59
SGB_6256	T1900044822_TS20190288_bin.9
SGB_6257	T1900044923_TS20190389_bin.133
SGB_6258	T1900044938_TS20190404_bin.138
SGB_6259	T1900044967_TA20190029_bin.217
SGB_6260	T1900045161_TC20190155_bin.247
SGB_6261	T1900045246_TH20190016_bin.450
SGB_6262	T1900045250_TH20190020_bin.164
SGB_6263	T1900045283_TH20190053_bin.125
SGB_6264	T1900045290_TH20190060_bin.151
SGB_6265	TP20200812-DBC37_DT2009055260-1_bin.161
SGB_6266	TP20200812-DBC60_DT2009055283-1_bin.122
SGB_6267	TP20200814-DZC38_DT2009055366-1_bin.116
SGB_6268	TP20200825-WDL25_DT2009055596-1_bin.387
SGB_6269	TP20200825-WDL31_DT2009055597-1_bin.33
SGB_6270	T1900044609_TS20190075_bin.112
SGB_6271	T1900044995_TA20190057_bin.163
SGB_6272	T1900044694_TS20190160_bin.7
SGB_6273	T1900045161_TC20190155_bin.207
SGB_6274	T1900045443_YK20190134_bin.305
SGB_6275	T1900045536_YK20190230_bin.59
SGB_6276	T1900044647_TS20190113_bin.149
SGB_6277	T1900044979_TA20190041_bin.166
SGB_6278	T1900044980_TA20190042_bin.43
SGB_6279	T1900044950_TA20190003_bin.405
SGB_6280	T1900044952_TA20190005_bin.73
SGB_6281	T1900044954_TA20190008_bin.213
SGB_6282	T1900044954_TA20190008_bin.80
SGB_6283	T1900044962_TA20190024_bin.278
SGB_6284	T1900044965_TA20190027_bin.36
SGB_6285	T1900044967_TA20190029_bin.137
SGB_6286	T1900044968_TA20190030_bin.243
SGB_6287	T1900044968_TA20190030_bin.51
SGB_6288	T1900044977_TA20190039_bin.240
SGB_6289	T1900044978_TA20190040_bin.146
SGB_6290	T1900044979_TA20190041_bin.414
SGB_6291	T1900044980_TA20190042_bin.152
SGB_6292	T1900044980_TA20190042_bin.186
SGB_6293	T1900044980_TA20190042_bin.90
SGB_6294	T1900045000_TA20190062_bin.216
SGB_6295	T1900045232_TH20190002_bin.304
SGB_6296	T1900045236_TH20190006_bin.471
SGB_6297	T1900045236_TH20190006_bin.57
SGB_6298	T1900045239_TH20190009_bin.392
SGB_6299	T1900045246_TH20190016_bin.386
SGB_6300	T1900045249_TH20190019_bin.558
SGB_6301	T1900045250_TH20190020_bin.276
SGB_6302	T1900045250_TH20190020_bin.318
SGB_6303	T1900045250_TH20190020_bin.513
SGB_6304	T1900045283_TH20190053_bin.106
SGB_6305	T1900045285_TH20190055_bin.58
SGB_6306	T1900045294_TH20190064_bin.81
SGB_6307	T1900045296_TH20190066_bin.238
SGB_6308	T1900045296_TH20190066_bin.357
SGB_6309	T1900045297_TH20190067_bin.77
SGB_6310	T1900045299_TH20190069_bin.121
SGB_6311	T1900045304_TH20190074_bin.209
SGB_6312	T1900045306_TH20190076_bin.95
SGB_6313	T1900045309_TH20190079_bin.135
SGB_6314	T1900045309_TH20190079_bin.220
SGB_6315	T1900045311_TH20190081_bin.215
SGB_6316	T2001009369_TH82_bin.181
SGB_6317	T1900044967_TA20190029_bin.12
SGB_6318	T1900045236_TH20190006_bin.461
SGB_6319	T1900045243_TH20190013_bin.298
SGB_6320	T1900045247_TH20190017_bin.237
SGB_6321	T1900045248_TH20190018_bin.407
SGB_6322	T1900045250_TH20190020_bin.139
SGB_6323	T1900045276_TH20190046_bin.138
SGB_6324	T1900045296_TH20190066_bin.7
SGB_6325	T1900044537_TS20190003_bin.396
SGB_6326	T1900044582_TS20190048_bin.339
SGB_6327	T1900044632_TS20190098_bin.226
SGB_6328	T1900044805_TS20190271_bin.198
SGB_6329	T1900044949_TA20190002_bin.77
SGB_6330	T1900044950_TA20190003_bin.141
SGB_6331	T1900044951_TA20190004_bin.285
SGB_6332	T1900044959_TA20190016_bin.234
SGB_6333	T1900044960_TA20190018_bin.255
SGB_6334	T1900044969_TA20190031_bin.148
SGB_6335	T1900044978_TA20190040_bin.175
SGB_6336	T1900044985_TA20190047_bin.17
SGB_6337	T1900044993_TA20190055_bin.116
SGB_6338	T1900044995_TA20190057_bin.124
SGB_6339	T1900044997_TA20190059_bin.220
SGB_6340	T1900045003_TA20190065_bin.157
SGB_6341	T1900045006_TA20190068_bin.211
SGB_6342	T1900045235_TH20190005_bin.271
SGB_6343	T1900045239_TH20190009_bin.52
SGB_6344	T1900045248_TH20190018_bin.306
SGB_6345	T1900045248_TH20190018_bin.93
SGB_6346	T1900045249_TH20190019_bin.119
SGB_6347	T1900045264_TH20190034_bin.101
SGB_6348	T1900045267_TH20190037_bin.1
SGB_6349	T1900045288_TH20190058_bin.139
SGB_6350	T1900045302_TH20190072_bin.91
SGB_6351	T1900045306_TH20190076_bin.172
SGB_6352	T1900045306_TH20190076_bin.28
SGB_6353	T1900045308_TH20190078_bin.256
SGB_6354	TP20200814-DZC50_DT2009055378-1_bin.219
SGB_6355	T1900044948_TA20190001_bin.275
SGB_6356	T1900044968_TA20190030_bin.32
SGB_6357	T1900044980_TA20190042_bin.124
SGB_6358	T1900044980_TA20190042_bin.14
SGB_6359	T1900044993_TA20190055_bin.9
SGB_6360	T1900045004_TA20190066_bin.358
SGB_6361	T1900045247_TH20190017_bin.243
SGB_6362	T1900045280_TH20190050_bin.155
SGB_6363	T1900045284_TH20190054_bin.95
SGB_6364	T1900045293_TH20190063_bin.196
SGB_6365	T1900045309_TH20190079_bin.273
SGB_6366	T1900044955_TA20190009_bin.243
SGB_6367	T1900044980_TA20190042_bin.310
SGB_6368	T1900044990_TA20190052_bin.174
SGB_6369	T1900045249_TH20190019_bin.127
SGB_6370	T1900045250_TH20190020_bin.41
SGB_6371	T1900045237_TH20190007_bin.131
SGB_6372	T1900045245_TH20190015_bin.94
SGB_6373	T1900045247_TH20190017_bin.256
SGB_6374	T1900044726_TS20190192_bin.519
SGB_6375	TP20200814-DZC113_DT2009055441-1_bin.245
SGB_6376	TP20200815-DZC53_DT2009055523-1_bin.79
SGB_6377	T1900045456_YK20190147_bin.93
SGB_6378	T1900045721_YK20190415_bin.71
SGB_6379	T1900045723_YK20190417_bin.215
SGB_6380	T1900045725_YK20190419_bin.19
SGB_6381	T1900045735_YK20190429_bin.141
SGB_6382	T1900045739_YK20190433_bin.252
SGB_6383	T1900045759_YK20190453_bin.245
SGB_6384	T1900045767_YK20190461_bin.271
SGB_6385	T1900044809_TS20190275_bin.29
SGB_6386	T1900044948_TA20190001_bin.356
SGB_6387	T1900044948_TA20190001_bin.362
SGB_6388	T1900044949_TA20190002_bin.150
SGB_6389	T1900044949_TA20190002_bin.340
SGB_6390	T1900044950_TA20190003_bin.207
SGB_6391	T1900044950_TA20190003_bin.232
SGB_6392	T1900044952_TA20190005_bin.128
SGB_6393	T1900044952_TA20190005_bin.296
SGB_6394	T1900044952_TA20190005_bin.32
SGB_6395	T1900044953_TA20190006_bin.34
SGB_6396	T1900044954_TA20190008_bin.108
SGB_6397	T1900044956_TA20190011_bin.113
SGB_6398	T1900044957_TA20190013_bin.126
SGB_6399	T1900044960_TA20190018_bin.117
SGB_6400	T1900044961_TA20190021_bin.318
SGB_6401	T1900044962_TA20190024_bin.53
SGB_6402	T1900044962_TA20190024_bin.87
SGB_6403	T1900044965_TA20190027_bin.233
SGB_6404	T1900044965_TA20190027_bin.4
SGB_6405	T1900044965_TA20190027_bin.84
SGB_6406	T1900044965_TA20190027_bin.99
SGB_6407	T1900044966_TA20190028_bin.117
SGB_6408	T1900044967_TA20190029_bin.166
SGB_6409	T1900044968_TA20190030_bin.186
SGB_6410	T1900044968_TA20190030_bin.290
SGB_6411	T1900044977_TA20190039_bin.205
SGB_6412	T1900044977_TA20190039_bin.222
SGB_6413	T1900044980_TA20190042_bin.33
SGB_6414	T1900044980_TA20190042_bin.362
SGB_6415	T1900044996_TA20190058_bin.141
SGB_6416	T1900044996_TA20190058_bin.145
SGB_6417	T1900044996_TA20190058_bin.262
SGB_6418	T1900045000_TA20190062_bin.206
SGB_6419	T1900045001_TA20190063_bin.301
SGB_6420	T1900045001_TA20190063_bin.427
SGB_6421	T1900045002_TA20190064_bin.117
SGB_6422	T1900045002_TA20190064_bin.144
SGB_6423	T1900045004_TA20190066_bin.213
SGB_6424	T1900045006_TA20190068_bin.112
SGB_6425	T1900045232_TH20190002_bin.187
SGB_6426	T1900045239_TH20190009_bin.45
SGB_6427	T1900045242_TH20190012_bin.250
SGB_6428	T1900045242_TH20190012_bin.405
SGB_6429	T1900045242_TH20190012_bin.41
SGB_6430	T1900045242_TH20190012_bin.412
SGB_6431	T1900045243_TH20190013_bin.296
SGB_6432	T1900045243_TH20190013_bin.318
SGB_6433	T1900045243_TH20190013_bin.41
SGB_6434	T1900045245_TH20190015_bin.3
SGB_6435	T1900045248_TH20190018_bin.272
SGB_6436	T1900045250_TH20190020_bin.172
SGB_6437	T1900045250_TH20190020_bin.341
SGB_6438	T1900045283_TH20190053_bin.32
SGB_6439	T1900045284_TH20190054_bin.224
SGB_6440	T1900045287_TH20190057_bin.93
SGB_6441	T1900045289_TH20190059_bin.32
SGB_6442	T1900045291_TH20190061_bin.155
SGB_6443	T1900045294_TH20190064_bin.236
SGB_6444	T1900045295_TH20190065_bin.19
SGB_6445	T1900045296_TH20190066_bin.294
SGB_6446	T1900045296_TH20190066_bin.342
SGB_6447	T1900045304_TH20190074_bin.288
SGB_6448	T1900045748_YK20190442_bin.504
SGB_6449	T2001009369_TH82_bin.288
SGB_6450	T1900044558_TS20190024_bin.372
SGB_6451	T1900044611_TS20190077_bin.227
SGB_6452	T1900044860_TS20190326_bin.108
SGB_6453	T1900044950_TA20190003_bin.192
SGB_6454	T1900045265_TH20190035_bin.266
SGB_6455	T1900045274_TH20190044_bin.151
SGB_6456	T2001009365_TS20190219_bin.415
SGB_6457	TP20200812-DBC32_DT2009055255-1_bin.131
SGB_6458	TP20200814-DZC110_DT2009055438-1_bin.46
SGB_6459	TP20200824-WDL49_DT2009055571-1_bin.160
SGB_6460	T1900044577_TS20190043_bin.151
SGB_6461	TP20200815-DZC17_DT2009055487-1_bin.142
SGB_6462	TP20200823-QMN30_DT2009055555-1_bin.57
SGB_6463	T1900044990_TA20190052_bin.327
SGB_6464	T1900045249_TH20190019_bin.507
SGB_6465	T1900045274_TH20190044_bin.54
SGB_6466	T2001009369_TH82_bin.141
SGB_6467	T1900044948_TA20190001_bin.183
SGB_6468	T1900044949_TA20190002_bin.29
SGB_6469	T1900044950_TA20190003_bin.175
SGB_6470	T1900044960_TA20190018_bin.37
SGB_6471	T1900044962_TA20190024_bin.19
SGB_6472	T1900044993_TA20190055_bin.26
SGB_6473	T1900044997_TA20190059_bin.209
SGB_6474	T1900045001_TA20190063_bin.377
SGB_6475	T1900045002_TA20190064_bin.59
SGB_6476	T1900045005_TA20190067_bin.110
SGB_6477	T1900045272_TH20190042_bin.63
SGB_6478	T1900045295_TH20190065_bin.101
SGB_6479	T1900044577_TS20190043_bin.236
SGB_6480	T1900044979_TA20190041_bin.400
SGB_6481	T1900044980_TA20190042_bin.198
SGB_6482	T1900045004_TA20190066_bin.416
SGB_6483	T1900045243_TH20190013_bin.512
SGB_6484	T1900045243_TH20190013_bin.514
SGB_6485	T1900045246_TH20190016_bin.301
SGB_6486	T1900045248_TH20190018_bin.105
SGB_6487	T1900045248_TH20190018_bin.399
SGB_6488	T1900045249_TH20190019_bin.186
SGB_6489	T1900045293_TH20190063_bin.42
SGB_6490	T1900045303_TH20190073_bin.200
SGB_6491	T1900045307_TH20190077_bin.131
SGB_6492	T1900045776_TC20190230_bin.80
SGB_6493	T1900044951_TA20190004_bin.15
SGB_6494	T1900044951_TA20190004_bin.236
SGB_6495	T1900044951_TA20190004_bin.29
SGB_6496	T1900044965_TA20190027_bin.40
SGB_6497	T1900044979_TA20190041_bin.109
SGB_6498	T1900045243_TH20190013_bin.271
SGB_6499	T1900045299_TH20190069_bin.176
SGB_6500	T1900045306_TH20190076_bin.89
SGB_6501	T1900045311_TH20190081_bin.68
SGB_6502	T1900044629_TS20190095_bin.320
SGB_6503	TP20200823-QMN73_DT2009055560-1_bin.87
SGB_6504	TP20200824-WDL39_DT2009055568-1_bin.52
SGB_6505	T1900044661_TS20190127_bin.93
SGB_6506	T1900044950_TA20190003_bin.436
SGB_6507	T1900044951_TA20190004_bin.385
SGB_6508	T1900044979_TA20190041_bin.405
SGB_6509	T1900044980_TA20190042_bin.466
SGB_6510	T1900045246_TH20190016_bin.282
SGB_6511	T1900045246_TH20190016_bin.422
SGB_6512	T1900044655_TS20190121_bin.244
SGB_6513	T1900044981_TA20190043_bin.197
SGB_6514	T1900045001_TA20190063_bin.428
SGB_6515	TP20200812-DBC27_DT2009055250-1_bin.66
SGB_6516	TP20200814-DZC142_DT2009055470-1_bin.121
SGB_6517	TP20200815-DZC58_DT2009055528-1_bin.194
SGB_6518	TP20200825-WDL7_DT2009055593-1_bin.89
SGB_6519	TP20200812-DBC73_DT2009055296-1_bin.65
SGB_6520	T1900045317_YK20190006_bin.236
SGB_6521	TP20200815-DZC57_DT2009055527-1_bin.130
SGB_6522	T1900045314_YK20190003_bin.124
SGB_6523	TP20200815-DZC17_DT2009055487-1_bin.179
SGB_6524	TP20200814-DZC95_DT2009055423-1_bin.39
SGB_6525	TP20200815-DZC17_DT2009055487-1_bin.102
SGB_6526	T1900044629_TS20190095_bin.539
SGB_6527	T1900044674_TS20190140_bin.284
SGB_6528	T1900044877_TS20190343_bin.137
SGB_6529	T1900045335_YK20190024_bin.254
SGB_6530	T1900045726_YK20190420_bin.160
SGB_6531	TP20200814-DZC127_DT2009055455-1_bin.100
SGB_6532	TP20200814-DZC15_DT2009055343-1_bin.127
SGB_6533	TP20200815-DZC3_DT2009055473-1_bin.23
SGB_6534	TP20200815-DZC41_DT2009055511-1_bin.214
SGB_6535	T1900044780_TS20190246_bin.378
SGB_6536	T1900044782_TS20190248_bin.76
SGB_6537	T1900044959_TA20190016_bin.61
SGB_6538	T1900045056_TC20190049_bin.260
SGB_6539	T1900045161_TC20190155_bin.177
SGB_6540	T1900045245_TH20190015_bin.58
SGB_6541	T1900045259_TH20190029_bin.184
SGB_6542	T1900045271_TH20190041_bin.37
SGB_6543	T2001009363_TS20190217_bin.253
