SGB,Freq,Host,Type
T1900044961_TA20190021_bin.149,0.544303797,Tibetan horse,Common
T1900044980_TA20190042_bin.66,0.518987342,Tibetan horse,Common
T1900044952_TA20190005_bin.304,0.569620253,Tibetan horse,Common
T1900044981_TA20190043_bin.143,0.64556962,Tibetan horse,Common
T1900044952_TA20190005_bin.296,0.506329114,Tibetan horse,Common
T1900044996_TA20190058_bin.213,0.620253165,Tibetan horse,Common
T1900044965_TA20190027_bin.99,0.518987342,Tibetan horse,Common
T1900044952_TA20190005_bin.150,0.556962025,Tibetan horse,Common
T1900044950_TA20190003_bin.447,0.544303797,Tibetan horse,Common
T1900045001_TA20190063_bin.177,0.620253165,Tibetan horse,Common
T1900044849_TS20190315_bin.250,0.620253165,Tibetan horse,Common
T1900044995_TA20190057_bin.163,0.607594937,Tibetan horse,Common
T1900045496_YK20190190_bin.200,0.506329114,Tibetan horse,Gain
T1900045446_YK20190137_bin.135,0.696202532,Tibetan horse,Gain
T1900044657_TS20190123_bin.311,0.708860759,Tibetan horse,Gain
TP20200814-DZC50_DT2009055378-1_bin.91,0.683544304,Tibetan horse,Gain
T1900044699_TS20190165_bin.142,0.721518987,Tibetan horse,Gain
T1900044957_TA20190013_bin.184,0.506329114,Tibetan horse,Gain
TP20200815-DZC59_DT2009055529-1_bin.67,0.784810127,Tibetan horse,Gain
T1900045309_TH20190079_bin.68,0.873417722,Tibetan horse,Gain
T1900045262_TH20190032_bin.33,0.607594937,Tibetan horse,Gain
T1900045240_TH20190010_bin.330,0.860759494,Tibetan horse,Gain
T1900045309_TH20190079_bin.30,0.936708861,Tibetan horse,Gain
T1900045250_TH20190020_bin.673,0.873417722,Tibetan horse,Gain
T1900045236_TH20190006_bin.434,0.797468354,Tibetan horse,Gain
T1900045265_TH20190035_bin.34,0.987341772,Tibetan horse,Gain
T1900045272_TH20190042_bin.194,0.848101266,Tibetan horse,Gain
T1900045297_TH20190067_bin.1,0.784810127,Tibetan horse,Gain
T1900045254_TH20190024_bin.62,0.898734177,Tibetan horse,Gain
T1900045270_TH20190040_bin.275,0.556962025,Tibetan horse,Gain
T1900045250_TH20190020_bin.477,0.898734177,Tibetan horse,Gain
T1900045297_TH20190067_bin.237,0.797468354,Tibetan horse,Gain
T1900045267_TH20190037_bin.56,0.708860759,Tibetan horse,Gain
T1900045261_TH20190031_bin.39,0.569620253,Tibetan horse,Gain
T1900045235_TH20190005_bin.97,0.974683544,Tibetan horse,Gain
T1900044979_TA20190041_bin.128,0.911392405,Tibetan horse,Gain
T1900044962_TA20190024_bin.310,0.898734177,Tibetan horse,Gain
T1900045287_TH20190057_bin.302,0.924050633,Tibetan horse,Gain
T1900044995_TA20190057_bin.2,0.974683544,Tibetan horse,Gain
T1900044999_TA20190061_bin.6,0.924050633,Tibetan horse,Gain
T1900045302_TH20190072_bin.5,0.924050633,Tibetan horse,Gain
T1900045243_TH20190013_bin.138,0.721518987,Tibetan horse,Gain
T1900045309_TH20190079_bin.165,0.886075949,Tibetan horse,Gain
T1900045259_TH20190029_bin.257,0.734177215,Tibetan horse,Gain
T1900045295_TH20190065_bin.70,0.53164557,Tibetan horse,Gain
T1900045267_TH20190037_bin.283,0.987341772,Tibetan horse,Gain
T1900045299_TH20190069_bin.228,0.974683544,Tibetan horse,Gain
T1900045306_TH20190076_bin.76,0.924050633,Tibetan horse,Gain
T1900045296_TH20190066_bin.15,0.898734177,Tibetan horse,Gain
T1900045243_TH20190013_bin.514,0.544303797,Tibetan horse,Gain
T1900045287_TH20190057_bin.4,0.64556962,Tibetan horse,Gain
T1900045306_TH20190076_bin.289,0.974683544,Tibetan horse,Gain
T1900045288_TH20190058_bin.300,0.607594937,Tibetan horse,Gain
T1900045299_TH20190069_bin.135,0.518987342,Tibetan horse,Gain
T1900045308_TH20190078_bin.56,0.835443038,Tibetan horse,Gain
T1900045243_TH20190013_bin.587,0.82278481,Tibetan horse,Gain
T1900045264_TH20190034_bin.174,0.949367089,Tibetan horse,Gain
T1900045243_TH20190013_bin.588,0.607594937,Tibetan horse,Gain
T1900045259_TH20190029_bin.154,0.936708861,Tibetan horse,Gain
T1900045254_TH20190024_bin.237,0.949367089,Tibetan horse,Gain
T1900044965_TA20190027_bin.112,0.974683544,Tibetan horse,Gain
T1900045272_TH20190042_bin.128,0.949367089,Tibetan horse,Gain
T1900045235_TH20190005_bin.276,0.873417722,Tibetan horse,Gain
T1900045296_TH20190066_bin.384,0.835443038,Tibetan horse,Gain
T1900045288_TH20190058_bin.139,0.784810127,Tibetan horse,Gain
T1900045002_TA20190064_bin.210,0.886075949,Tibetan horse,Gain
T1900045256_TH20190026_bin.125,0.810126582,Tibetan horse,Gain
T1900045285_TH20190055_bin.223,0.974683544,Tibetan horse,Gain
T1900045246_TH20190016_bin.204,0.924050633,Tibetan horse,Gain
T1900045259_TH20190029_bin.241,0.772151899,Tibetan horse,Gain
T1900045266_TH20190036_bin.73,0.974683544,Tibetan horse,Gain
T1900045255_TH20190025_bin.116,0.569620253,Tibetan horse,Gain
T1900045731_YK20190425_bin.56,0.53164557,Tibetan horse,Gain
T1900045296_TH20190066_bin.252,0.962025316,Tibetan horse,Gain
T2001009369_TH82_bin.262,0.708860759,Tibetan horse,Gain
T2001009369_TH82_bin.181,0.987341772,Tibetan horse,Gain
T1900045256_TH20190026_bin.159,0.860759494,Tibetan horse,Gain
T1900045246_TH20190016_bin.250,0.569620253,Tibetan horse,Gain
T1900045282_TH20190052_bin.251,0.746835443,Tibetan horse,Gain
T1900045305_TH20190075_bin.209,0.810126582,Tibetan horse,Gain
T1900045248_TH20190018_bin.138,0.949367089,Tibetan horse,Gain
T1900045273_TH20190043_bin.215,0.949367089,Tibetan horse,Gain
T1900045295_TH20190065_bin.36,0.632911392,Tibetan horse,Gain
T1900044951_TA20190004_bin.119,0.82278481,Tibetan horse,Gain
T1900045279_TH20190049_bin.81,0.708860759,Tibetan horse,Gain
T1900045299_TH20190069_bin.156,0.746835443,Tibetan horse,Gain
T1900045276_TH20190046_bin.263,0.658227848,Tibetan horse,Gain
T2001009369_TH82_bin.249,0.924050633,Tibetan horse,Gain
T1900045002_TA20190064_bin.133,0.810126582,Tibetan horse,Gain
T1900044951_TA20190004_bin.386,0.544303797,Tibetan horse,Gain
T1900045236_TH20190006_bin.230,0.810126582,Tibetan horse,Gain
T1900045262_TH20190032_bin.175,0.518987342,Tibetan horse,Gain
T1900044959_TA20190016_bin.202,0.873417722,Tibetan horse,Gain
T1900045280_TH20190050_bin.196,0.810126582,Tibetan horse,Gain
T1900045296_TH20190066_bin.286,0.924050633,Tibetan horse,Gain
T1900045297_TH20190067_bin.109,0.582278481,Tibetan horse,Gain
T1900045271_TH20190041_bin.37,0.911392405,Tibetan horse,Gain
T1900045247_TH20190017_bin.10,0.924050633,Tibetan horse,Gain
T1900044979_TA20190041_bin.199,0.898734177,Tibetan horse,Gain
T1900045261_TH20190031_bin.87,0.506329114,Tibetan horse,Gain
T1900045272_TH20190042_bin.60,0.772151899,Tibetan horse,Gain
T1900045304_TH20190074_bin.29,0.82278481,Tibetan horse,Gain
T1900045236_TH20190006_bin.275,0.898734177,Tibetan horse,Gain
T1900045301_TH20190071_bin.80,0.860759494,Tibetan horse,Gain
T1900045274_TH20190044_bin.119,0.962025316,Tibetan horse,Gain
T1900044951_TA20190004_bin.285,0.924050633,Tibetan horse,Gain
T1900045286_TH20190056_bin.116,0.734177215,Tibetan horse,Gain
T1900045259_TH20190029_bin.67,0.620253165,Tibetan horse,Gain
T1900045283_TH20190053_bin.132,0.721518987,Tibetan horse,Gain
T1900045236_TH20190006_bin.86,0.53164557,Tibetan horse,Gain
T1900045307_TH20190077_bin.90,0.746835443,Tibetan horse,Gain
T1900045248_TH20190018_bin.330,0.810126582,Tibetan horse,Gain
T1900045282_TH20190052_bin.195,0.962025316,Tibetan horse,Gain
T1900045283_TH20190053_bin.177,0.784810127,Tibetan horse,Gain
T1900045265_TH20190035_bin.102,0.64556962,Tibetan horse,Gain
T1900045296_TH20190066_bin.170,0.607594937,Tibetan horse,Gain
T1900045307_TH20190077_bin.159,0.936708861,Tibetan horse,Gain
T1900045278_TH20190048_bin.53,0.721518987,Tibetan horse,Gain
T1900045242_TH20190012_bin.400,0.658227848,Tibetan horse,Gain
T1900045242_TH20190012_bin.157,0.734177215,Tibetan horse,Gain
T1900045248_TH20190018_bin.105,0.544303797,Tibetan horse,Gain
T1900045268_TH20190038_bin.102,0.670886076,Tibetan horse,Gain
T1900045293_TH20190063_bin.196,0.886075949,Tibetan horse,Gain
T1900045248_TH20190018_bin.224,0.784810127,Tibetan horse,Gain
T1900045274_TH20190044_bin.54,0.607594937,Tibetan horse,Gain
T1900045290_TH20190060_bin.64,0.53164557,Tibetan horse,Gain
T1900045267_TH20190037_bin.356,0.746835443,Tibetan horse,Gain
T1900045249_TH20190019_bin.286,0.658227848,Tibetan horse,Gain
T1900045307_TH20190077_bin.131,0.683544304,Tibetan horse,Gain
T1900045282_TH20190052_bin.95,0.670886076,Tibetan horse,Gain
T1900045004_TA20190066_bin.425,0.556962025,Tibetan horse,Gain
T1900045310_TH20190080_bin.201,0.708860759,Tibetan horse,Gain
T1900045236_TH20190006_bin.379,0.82278481,Tibetan horse,Gain
T1900044962_TA20190024_bin.261,0.658227848,Tibetan horse,Gain
T1900045267_TH20190037_bin.366,0.911392405,Tibetan horse,Gain
T1900045294_TH20190064_bin.269,0.696202532,Tibetan horse,Gain
T1900045246_TH20190016_bin.4,0.898734177,Tibetan horse,Gain
T1900045282_TH20190052_bin.265,0.64556962,Tibetan horse,Gain
T1900044968_TA20190030_bin.214,0.873417722,Tibetan horse,Gain
T1900045249_TH20190019_bin.127,0.582278481,Tibetan horse,Gain
T2001009369_TH82_bin.135,0.734177215,Tibetan horse,Gain
T1900045247_TH20190017_bin.476,0.873417722,Tibetan horse,Gain
T1900045260_TH20190030_bin.57,0.911392405,Tibetan horse,Gain
T1900044967_TA20190029_bin.34,0.911392405,Tibetan horse,Gain
T1900044966_TA20190028_bin.391,0.658227848,Tibetan horse,Gain
T1900045237_TH20190007_bin.127,0.936708861,Tibetan horse,Gain
T1900045243_TH20190013_bin.318,0.924050633,Tibetan horse,Gain
T1900044997_TA20190059_bin.220,0.924050633,Tibetan horse,Gain
T1900045310_TH20190080_bin.166,0.582278481,Tibetan horse,Gain
T1900045311_TH20190081_bin.179,0.911392405,Tibetan horse,Gain
T1900045257_TH20190027_bin.102,0.898734177,Tibetan horse,Gain
T1900045292_TH20190062_bin.41,0.53164557,Tibetan horse,Gain
T1900045262_TH20190032_bin.2,0.848101266,Tibetan horse,Gain
T1900045239_TH20190009_bin.366,0.949367089,Tibetan horse,Gain
T1900045288_TH20190058_bin.150,0.835443038,Tibetan horse,Gain
T1900045259_TH20190029_bin.267,0.974683544,Tibetan horse,Gain
T1900045250_TH20190020_bin.333,0.620253165,Tibetan horse,Gain
T1900045283_TH20190053_bin.69,0.797468354,Tibetan horse,Gain
T1900045293_TH20190063_bin.96,0.860759494,Tibetan horse,Gain
T1900045267_TH20190037_bin.350,0.886075949,Tibetan horse,Gain
T1900045284_TH20190054_bin.43,0.518987342,Tibetan horse,Gain
T1900044996_TA20190058_bin.139,0.835443038,Tibetan horse,Gain
T1900045265_TH20190035_bin.266,0.924050633,Tibetan horse,Gain
T1900045236_TH20190006_bin.388,0.911392405,Tibetan horse,Gain
T1900045302_TH20190072_bin.222,0.708860759,Tibetan horse,Gain
T1900045262_TH20190032_bin.92,0.860759494,Tibetan horse,Gain
T1900044991_TA20190053_bin.267,0.696202532,Tibetan horse,Gain
T1900045299_TH20190069_bin.186,0.860759494,Tibetan horse,Gain
T2001009369_TH82_bin.156,0.658227848,Tibetan horse,Gain
T1900044950_TA20190003_bin.117,0.784810127,Tibetan horse,Gain
T1900045293_TH20190063_bin.333,0.696202532,Tibetan horse,Gain
T1900045250_TH20190020_bin.263,0.886075949,Tibetan horse,Gain
T1900045269_TH20190039_bin.164,0.696202532,Tibetan horse,Gain
T1900045247_TH20190017_bin.35,0.911392405,Tibetan horse,Gain
T2001009369_TH82_bin.141,0.911392405,Tibetan horse,Gain
T1900045257_TH20190027_bin.8,0.873417722,Tibetan horse,Gain
T1900045245_TH20190015_bin.147,0.632911392,Tibetan horse,Gain
T1900044958_TA20190014_bin.39,0.962025316,Tibetan horse,Gain
T1900045299_TH20190069_bin.110,0.670886076,Tibetan horse,Gain
T1900045247_TH20190017_bin.464,0.620253165,Tibetan horse,Gain
T1900045290_TH20190060_bin.364,0.632911392,Tibetan horse,Gain
T1900045254_TH20190024_bin.28,0.835443038,Tibetan horse,Gain
T1900045296_TH20190066_bin.304,0.708860759,Tibetan horse,Gain
T1900045290_TH20190060_bin.378,0.936708861,Tibetan horse,Gain
T1900045236_TH20190006_bin.335,0.936708861,Tibetan horse,Gain
T1900045236_TH20190006_bin.451,0.936708861,Tibetan horse,Gain
T1900045245_TH20190015_bin.3,0.544303797,Tibetan horse,Gain
T1900045245_TH20190015_bin.79,0.797468354,Tibetan horse,Gain
T1900045290_TH20190060_bin.235,0.797468354,Tibetan horse,Gain
T1900045242_TH20190012_bin.209,0.873417722,Tibetan horse,Gain
T1900045304_TH20190074_bin.291,0.594936709,Tibetan horse,Gain
T1900044953_TA20190006_bin.168,0.759493671,Tibetan horse,Gain
T1900045297_TH20190067_bin.236,0.620253165,Tibetan horse,Gain
T1900045296_TH20190066_bin.238,0.835443038,Tibetan horse,Gain
T1900045246_TH20190016_bin.482,0.860759494,Tibetan horse,Gain
T1900045236_TH20190006_bin.254,0.848101266,Tibetan horse,Gain
T1900045276_TH20190046_bin.167,0.797468354,Tibetan horse,Gain
T1900045296_TH20190066_bin.379,0.962025316,Tibetan horse,Gain
T1900044967_TA20190029_bin.60,0.911392405,Tibetan horse,Gain
T1900045287_TH20190057_bin.12,0.708860759,Tibetan horse,Gain
T1900044951_TA20190004_bin.68,0.82278481,Tibetan horse,Gain
T1900045284_TH20190054_bin.95,0.974683544,Tibetan horse,Gain
T1900045236_TH20190006_bin.345,0.835443038,Tibetan horse,Gain
T1900045284_TH20190054_bin.136,0.924050633,Tibetan horse,Gain
T1900045239_TH20190009_bin.87,0.620253165,Tibetan horse,Gain
T1900045286_TH20190056_bin.137,0.594936709,Tibetan horse,Gain
T1900044958_TA20190014_bin.106,0.683544304,Tibetan horse,Gain
T1900045264_TH20190034_bin.210,0.53164557,Tibetan horse,Gain
T1900045252_TH20190022_bin.252,0.518987342,Tibetan horse,Gain
T1900045249_TH20190019_bin.119,0.64556962,Tibetan horse,Gain
T1900045272_TH20190042_bin.25,0.658227848,Tibetan horse,Gain
T1900045289_TH20190059_bin.32,0.936708861,Tibetan horse,Gain
T1900044951_TA20190004_bin.444,0.82278481,Tibetan horse,Gain
T1900045252_TH20190022_bin.233,0.683544304,Tibetan horse,Gain
T1900045249_TH20190019_bin.480,0.848101266,Tibetan horse,Gain
T1900045295_TH20190065_bin.111,0.632911392,Tibetan horse,Gain
T1900045284_TH20190054_bin.148,0.506329114,Tibetan horse,Gain
T1900045236_TH20190006_bin.319,0.898734177,Tibetan horse,Gain
T1900045304_TH20190074_bin.332,0.873417722,Tibetan horse,Gain
T1900045252_TH20190022_bin.199,0.53164557,Tibetan horse,Gain
T1900045308_TH20190078_bin.73,0.556962025,Tibetan horse,Gain
T1900045264_TH20190034_bin.153,0.582278481,Tibetan horse,Gain
T1900045295_TH20190065_bin.298,0.569620253,Tibetan horse,Gain
T1900045246_TH20190016_bin.212,0.949367089,Tibetan horse,Gain
T1900045236_TH20190006_bin.381,0.886075949,Tibetan horse,Gain
T1900045286_TH20190056_bin.282,0.518987342,Tibetan horse,Gain
T1900045304_TH20190074_bin.205,0.670886076,Tibetan horse,Gain
T1900045304_TH20190074_bin.209,0.911392405,Tibetan horse,Gain
T1900045286_TH20190056_bin.232,0.670886076,Tibetan horse,Gain
T1900044962_TA20190024_bin.53,0.82278481,Tibetan horse,Gain
T1900045290_TH20190060_bin.357,0.53164557,Tibetan horse,Gain
T1900045259_TH20190029_bin.119,0.506329114,Tibetan horse,Gain
T1900044999_TA20190061_bin.71,0.594936709,Tibetan horse,Gain
T1900045246_TH20190016_bin.211,0.658227848,Tibetan horse,Gain
T1900045279_TH20190049_bin.93,0.658227848,Tibetan horse,Gain
T1900045250_TH20190020_bin.292,0.556962025,Tibetan horse,Gain
T1900045287_TH20190057_bin.317,0.670886076,Tibetan horse,Gain
T1900045293_TH20190063_bin.310,0.759493671,Tibetan horse,Gain
T1900045268_TH20190038_bin.81,0.506329114,Tibetan horse,Gain
T1900045295_TH20190065_bin.27,0.632911392,Tibetan horse,Gain
T1900045249_TH20190019_bin.201,0.797468354,Tibetan horse,Gain
T1900045250_TH20190020_bin.633,0.797468354,Tibetan horse,Gain
T1900045299_TH20190069_bin.206,0.518987342,Tibetan horse,Gain
T1900045247_TH20190017_bin.422,0.708860759,Tibetan horse,Gain
T1900045236_TH20190006_bin.100,0.873417722,Tibetan horse,Gain
T1900045259_TH20190029_bin.163,0.911392405,Tibetan horse,Gain
T1900045296_TH20190066_bin.359,0.721518987,Tibetan horse,Gain
T1900045246_TH20190016_bin.422,0.949367089,Tibetan horse,Gain
T1900045293_TH20190063_bin.360,0.848101266,Tibetan horse,Gain
T1900045242_TH20190012_bin.343,0.759493671,Tibetan horse,Gain
T1900045240_TH20190010_bin.243,0.772151899,Tibetan horse,Gain
T1900045236_TH20190006_bin.88,0.898734177,Tibetan horse,Gain
T1900044981_TA20190043_bin.327,0.886075949,Tibetan horse,Gain
T1900045294_TH20190064_bin.81,0.949367089,Tibetan horse,Gain
T1900045250_TH20190020_bin.318,0.620253165,Tibetan horse,Gain
T1900045287_TH20190057_bin.73,0.810126582,Tibetan horse,Gain
T2001009369_TH82_bin.131,0.974683544,Tibetan horse,Gain
T1900045237_TH20190007_bin.35,0.620253165,Tibetan horse,Gain
T1900045267_TH20190037_bin.187,0.759493671,Tibetan horse,Gain
T1900044958_TA20190014_bin.112,0.772151899,Tibetan horse,Gain
T1900045262_TH20190032_bin.68,0.53164557,Tibetan horse,Gain
T1900045243_TH20190013_bin.212,0.734177215,Tibetan horse,Gain
T1900044951_TA20190004_bin.182,0.696202532,Tibetan horse,Gain
T1900044985_TA20190047_bin.135,0.810126582,Tibetan horse,Gain
T1900045287_TH20190057_bin.121,0.670886076,Tibetan horse,Gain
T1900044968_TA20190030_bin.282,0.632911392,Tibetan horse,Gain
T1900045249_TH20190019_bin.606,0.721518987,Tibetan horse,Gain
T1900045261_TH20190031_bin.92,0.759493671,Tibetan horse,Gain
T1900045290_TH20190060_bin.191,0.506329114,Tibetan horse,Gain
T1900044999_TA20190061_bin.215,0.898734177,Tibetan horse,Gain
T1900045303_TH20190073_bin.79,0.696202532,Tibetan horse,Gain
T1900045299_TH20190069_bin.81,0.708860759,Tibetan horse,Gain
T1900045247_TH20190017_bin.237,0.721518987,Tibetan horse,Gain
T1900045243_TH20190013_bin.578,0.620253165,Tibetan horse,Gain
T1900045241_TH20190011_bin.87,0.696202532,Tibetan horse,Gain
T1900045250_TH20190020_bin.309,0.658227848,Tibetan horse,Gain
T1900045236_TH20190006_bin.548,0.670886076,Tibetan horse,Gain
T1900045232_TH20190002_bin.304,0.670886076,Tibetan horse,Gain
T1900045292_TH20190062_bin.76,0.632911392,Tibetan horse,Gain
T1900045284_TH20190054_bin.224,0.518987342,Tibetan horse,Gain
T1900045243_TH20190013_bin.252,0.873417722,Tibetan horse,Gain
T1900044956_TA20190011_bin.108,0.784810127,Tibetan horse,Gain
T1900045284_TH20190054_bin.234,0.670886076,Tibetan horse,Gain
T1900045246_TH20190016_bin.450,0.518987342,Tibetan horse,Gain
T1900045287_TH20190057_bin.226,0.759493671,Tibetan horse,Gain
T1900045246_TH20190016_bin.251,0.721518987,Tibetan horse,Gain
T1900045248_TH20190018_bin.256,0.873417722,Tibetan horse,Gain
T1900045243_TH20190013_bin.512,0.632911392,Tibetan horse,Gain
T1900045243_TH20190013_bin.292,0.506329114,Tibetan horse,Gain
T1900045248_TH20190018_bin.378,0.708860759,Tibetan horse,Gain
T1900045243_TH20190013_bin.109,0.708860759,Tibetan horse,Gain
T1900045258_TH20190028_bin.221,0.518987342,Tibetan horse,Gain
T1900045285_TH20190055_bin.135,0.569620253,Tibetan horse,Gain
T1900045236_TH20190006_bin.268,0.518987342,Tibetan horse,Gain
T1900045246_TH20190016_bin.118,0.772151899,Tibetan horse,Gain
T1900045247_TH20190017_bin.25,0.670886076,Tibetan horse,Gain
T1900044956_TA20190011_bin.111,0.746835443,Tibetan horse,Gain
T1900045240_TH20190010_bin.320,0.506329114,Tibetan horse,Gain
T1900045260_TH20190030_bin.197,0.569620253,Tibetan horse,Gain
T1900045296_TH20190066_bin.155,0.835443038,Tibetan horse,Gain
T1900045247_TH20190017_bin.396,0.746835443,Tibetan horse,Gain
T1900045232_TH20190002_bin.187,0.835443038,Tibetan horse,Gain
T1900045250_TH20190020_bin.321,0.594936709,Tibetan horse,Gain
T1900044958_TA20190014_bin.71,0.620253165,Tibetan horse,Gain
T1900045290_TH20190060_bin.188,0.518987342,Tibetan horse,Gain
T1900045250_TH20190020_bin.328,0.556962025,Tibetan horse,Gain
