SGB,Database,Host,Mapping_rate
T1900045282_TH20190052,GTDB,Tibetan horse,29.29
T1900045283_TH20190053,GTDB,Tibetan horse,28.89
T1900045284_TH20190054,GTDB,Tibetan horse,28.83
T1900045285_TH20190055,GTDB,Tibetan horse,27.97
T1900045286_TH20190056,GTDB,Tibetan horse,28.79
T1900045287_TH20190057,GTDB,Tibetan horse,32.12
T1900045288_TH20190058,GTDB,Tibetan horse,29.43
T1900045289_TH20190059,GTDB,Tibetan horse,27.95
T1900045290_TH20190060,GTDB,Tibetan horse,29.05
T1900045291_TH20190061,GTDB,Tibetan horse,31.27
T1900045292_TH20190062,GTDB,Tibetan horse,28.99
T1900045293_TH20190063,GTDB,Tibetan horse,29.19
T1900045294_TH20190064,GTDB,Tibetan horse,29.68
T1900045295_TH20190065,GTDB,Tibetan horse,32.12
T1900045296_TH20190066,GTDB,Tibetan horse,29.65
T1900045297_TH20190067,GTDB,Tibetan horse,30.83
T1900045298_TH20190068,GTDB,Tibetan horse,29.75
T1900045299_TH20190069,GTDB,Tibetan horse,36.87
T1900045300_TH20190070,GTDB,Tibetan horse,28.91
T1900045301_TH20190071,GTDB,Tibetan horse,29
T1900045302_TH20190072,GTDB,Tibetan horse,29.24
T1900045303_TH20190073,GTDB,Tibetan horse,30.49
T1900045304_TH20190074,GTDB,Tibetan horse,33.49
T1900045305_TH20190075,GTDB,Tibetan horse,30.3
T1900045306_TH20190076,GTDB,Tibetan horse,28.68
T1900045307_TH20190077,GTDB,Tibetan horse,29.21
T1900045308_TH20190078,GTDB,Tibetan horse,28.08
T1900045309_TH20190079,GTDB,Tibetan horse,28.45
T1900045310_TH20190080,GTDB,Tibetan horse,27.5
T1900045311_TH20190081,GTDB,Tibetan horse,30.56
T2001009369_TH82,GTDB,Tibetan horse,30.6
T1900045231_TH20190001,RUG,Tibetan horse,4.4
T1900045232_TH20190002,RUG,Tibetan horse,14.13
T1900045235_TH20190005,RUG,Tibetan horse,17.03
T1900045236_TH20190006,RUG,Tibetan horse,15.87
T1900045237_TH20190007,RUG,Tibetan horse,15.66
T1900045238_TH20190008,RUG,Tibetan horse,2.85
T1900045239_TH20190009,RUG,Tibetan horse,14.61
T1900045240_TH20190010,RUG,Tibetan horse,16.42
T1900045241_TH20190011,RUG,Tibetan horse,16.34
T1900045242_TH20190012,RUG,Tibetan horse,14.44
T1900045243_TH20190013,RUG,Tibetan horse,15.12
T1900045244_TH20190014,RUG,Tibetan horse,6.41
T1900045245_TH20190015,RUG,Tibetan horse,11.91
T1900045246_TH20190016,RUG,Tibetan horse,15.37
T1900045247_TH20190017,RUG,Tibetan horse,15.4
T1900045248_TH20190018,RUG,Tibetan horse,16
T1900045249_TH20190019,RUG,Tibetan horse,16.48
T1900045250_TH20190020,RUG,Tibetan horse,17.21
T1900045252_TH20190022,RUG,Tibetan horse,17.05
T1900045253_TH20190023,RUG,Tibetan horse,17.08
T1900045254_TH20190024,RUG,Tibetan horse,17.08
T1900045255_TH20190025,RUG,Tibetan horse,17
T1900045256_TH20190026,RUG,Tibetan horse,17.06
T1900045257_TH20190027,RUG,Tibetan horse,18.05
T1900045258_TH20190028,RUG,Tibetan horse,16.77
T1900045259_TH20190029,RUG,Tibetan horse,17.26
T1900045260_TH20190030,RUG,Tibetan horse,16.92
T1900045261_TH20190031,RUG,Tibetan horse,16.78
T1900045262_TH20190032,RUG,Tibetan horse,17.83
T1900045263_TH20190033,RUG,Tibetan horse,17.03
T1900045264_TH20190034,RUG,Tibetan horse,16.65
T1900045265_TH20190035,RUG,Tibetan horse,16.37
T1900045266_TH20190036,RUG,Tibetan horse,16.09
T1900045267_TH20190037,RUG,Tibetan horse,17.25
T1900045268_TH20190038,RUG,Tibetan horse,16.5
T1900045269_TH20190039,RUG,Tibetan horse,16.98
T1900045270_TH20190040,RUG,Tibetan horse,16.11
T1900045271_TH20190041,RUG,Tibetan horse,16.03
T1900045272_TH20190042,RUG,Tibetan horse,16.74
T1900045273_TH20190043,RUG,Tibetan horse,16.29
T1900045274_TH20190044,RUG,Tibetan horse,16.22
T1900045275_TH20190045,RUG,Tibetan horse,16.57
T1900045276_TH20190046,RUG,Tibetan horse,16.72
T1900045277_TH20190047,RUG,Tibetan horse,16.67
T1900045278_TH20190048,RUG,Tibetan horse,16.34
T1900045279_TH20190049,RUG,Tibetan horse,16.46
T1900045280_TH20190050,RUG,Tibetan horse,16.21
T1900045281_TH20190051,RUG,Tibetan horse,16.81
T1900045282_TH20190052,RUG,Tibetan horse,16.38
T1900045283_TH20190053,RUG,Tibetan horse,16.13
T1900045284_TH20190054,RUG,Tibetan horse,16.14
T1900045285_TH20190055,RUG,Tibetan horse,16.14
T1900045286_TH20190056,RUG,Tibetan horse,16.78
T1900045287_TH20190057,RUG,Tibetan horse,15.12
T1900045288_TH20190058,RUG,Tibetan horse,16.57
T1900045289_TH20190059,RUG,Tibetan horse,14.57
T1900045290_TH20190060,RUG,Tibetan horse,17.24
T1900045291_TH20190061,RUG,Tibetan horse,14.15
T1900045292_TH20190062,RUG,Tibetan horse,17.02
T1900045293_TH20190063,RUG,Tibetan horse,16.34
T1900045294_TH20190064,RUG,Tibetan horse,16.12
T1900045295_TH20190065,RUG,Tibetan horse,13.97
T1900045296_TH20190066,RUG,Tibetan horse,15.23
T1900045297_TH20190067,RUG,Tibetan horse,15
T1900045298_TH20190068,RUG,Tibetan horse,16.19
T1900045299_TH20190069,RUG,Tibetan horse,13.99
T1900045300_TH20190070,RUG,Tibetan horse,16.04
T1900045301_TH20190071,RUG,Tibetan horse,16.07
T1900045302_TH20190072,RUG,Tibetan horse,16.09
T1900045303_TH20190073,RUG,Tibetan horse,17.15
T1900045304_TH20190074,RUG,Tibetan horse,15.89
T1900045305_TH20190075,RUG,Tibetan horse,16.55
T1900045306_TH20190076,RUG,Tibetan horse,16.79
T1900045307_TH20190077,RUG,Tibetan horse,16.01
T1900045308_TH20190078,RUG,Tibetan horse,15.8
T1900045309_TH20190079,RUG,Tibetan horse,16.1
T1900045310_TH20190080,RUG,Tibetan horse,15.76
T1900045311_TH20190081,RUG,Tibetan horse,17.31
T2001009369_TH82,RUG,Tibetan horse,17.15
T1900044535_TS20190001,Earth,Tibetan sheep,39.38
T1900044536_TS20190002,Earth,Tibetan sheep,37.31
T1900044537_TS20190003,Earth,Tibetan sheep,39.3
T1900044538_TS20190004,Earth,Tibetan sheep,38.96
T1900044539_TS20190005,Earth,Tibetan sheep,38.55
T1900044540_TS20190006,Earth,Tibetan sheep,36.64
T1900044541_TS20190007,Earth,Tibetan sheep,38.88
T1900044542_TS20190008,Earth,Tibetan sheep,37.96
T1900044543_TS20190009,Earth,Tibetan sheep,39.45
T1900044544_TS20190010,Earth,Tibetan sheep,40.9
T1900044545_TS20190011,Earth,Tibetan sheep,39.67
T1900044546_TS20190012,Earth,Tibetan sheep,39.25
T1900044547_TS20190013,Earth,Tibetan sheep,41.02
T1900044548_TS20190014,Earth,Tibetan sheep,41.36
T1900044549_TS20190015,Earth,Tibetan sheep,38.09
T1900044550_TS20190016,Earth,Tibetan sheep,39.56
T1900044551_TS20190017,Earth,Tibetan sheep,38.79
T1900044552_TS20190018,Earth,Tibetan sheep,39.49
T1900044553_TS20190019,Earth,Tibetan sheep,38.13
T1900044554_TS20190020,Earth,Tibetan sheep,39.19
T1900044555_TS20190021,Earth,Tibetan sheep,38.27
T1900044556_TS20190022,Earth,Tibetan sheep,37.89
T1900044557_TS20190023,Earth,Tibetan sheep,39.2
T1900044558_TS20190024,Earth,Tibetan sheep,38.31
T1900044559_TS20190025,Earth,Tibetan sheep,37.21
T1900044560_TS20190026,Earth,Tibetan sheep,38.41
T1900044561_TS20190027,Earth,Tibetan sheep,38.39
T1900044562_TS20190028,Earth,Tibetan sheep,38.5
T1900044563_TS20190029,Earth,Tibetan sheep,39.75
T1900044564_TS20190030,Earth,Tibetan sheep,38.83
T1900044565_TS20190031,Earth,Tibetan sheep,38.36
T1900044566_TS20190032,Earth,Tibetan sheep,38.92
T1900044567_TS20190033,Earth,Tibetan sheep,39.47
T1900044568_TS20190034,Earth,Tibetan sheep,38.4
T1900044569_TS20190035,Earth,Tibetan sheep,38.89
T1900044570_TS20190036,Earth,Tibetan sheep,38.56
T1900044571_TS20190037,Earth,Tibetan sheep,38.97
T1900044572_TS20190038,Earth,Tibetan sheep,39
T1900044573_TS20190039,Earth,Tibetan sheep,39.25
T1900044574_TS20190040,Earth,Tibetan sheep,38.03
T1900044575_TS20190041,Earth,Tibetan sheep,37.43
T1900044576_TS20190042,Earth,Tibetan sheep,37.35
T1900044577_TS20190043,Earth,Tibetan sheep,37.3
T1900044578_TS20190044,Earth,Tibetan sheep,36.39
T1900044579_TS20190045,Earth,Tibetan sheep,37.56
T1900044580_TS20190046,Earth,Tibetan sheep,37.32
T1900044581_TS20190047,Earth,Tibetan sheep,36.58
T1900044582_TS20190048,Earth,Tibetan sheep,38.77
T1900044583_TS20190049,Earth,Tibetan sheep,37.51
T1900044584_TS20190050,Earth,Tibetan sheep,38.97
T1900044585_TS20190051,Earth,Tibetan sheep,37.39
T1900044586_TS20190052,Earth,Tibetan sheep,38.58
T1900044587_TS20190053,Earth,Tibetan sheep,38.31
T1900044588_TS20190054,Earth,Tibetan sheep,37.91
T1900044589_TS20190055,Earth,Tibetan sheep,38.94
T1900044590_TS20190056,Earth,Tibetan sheep,39.62
T1900044591_TS20190057,Earth,Tibetan sheep,39.75
T1900044592_TS20190058,Earth,Tibetan sheep,38.47
T1900044593_TS20190059,Earth,Tibetan sheep,39.76
T1900044594_TS20190060,Earth,Tibetan sheep,38.89
T1900044595_TS20190061,Earth,Tibetan sheep,39.13
T1900044596_TS20190062,Earth,Tibetan sheep,38.22
T1900044597_TS20190063,Earth,Tibetan sheep,37.77
T1900044598_TS20190064,Earth,Tibetan sheep,38.36
T1900044599_TS20190065,Earth,Tibetan sheep,38.69
T1900044600_TS20190066,Earth,Tibetan sheep,39.4
T1900044601_TS20190067,Earth,Tibetan sheep,38.83
T1900044602_TS20190068,Earth,Tibetan sheep,39.96
T1900044604_TS20190070,Earth,Tibetan sheep,37.73
T1900044605_TS20190071,Earth,Tibetan sheep,40.9
T1900044606_TS20190072,Earth,Tibetan sheep,36.57
T1900044607_TS20190073,Earth,Tibetan sheep,38.13
T1900044608_TS20190074,Earth,Tibetan sheep,39.61
T1900044609_TS20190075,Earth,Tibetan sheep,40.57
T1900044610_TS20190076,Earth,Tibetan sheep,38.85
T1900044611_TS20190077,Earth,Tibetan sheep,40.67
T1900044612_TS20190078,Earth,Tibetan sheep,38.97
T1900044614_TS20190080,Earth,Tibetan sheep,37.82
T1900044615_TS20190081,Earth,Tibetan sheep,35.75
T1900044616_TS20190082,Earth,Tibetan sheep,42.42
T1900044620_TS20190086,Earth,Tibetan sheep,36.28
T1900044621_TS20190087,Earth,Tibetan sheep,38.55
T1900044622_TS20190088,Earth,Tibetan sheep,41.23
T1900044623_TS20190089,Earth,Tibetan sheep,35.83
T1900044625_TS20190091,Earth,Tibetan sheep,41.95
T1900044627_TS20190093,Earth,Tibetan sheep,37.05
T1900044629_TS20190095,Earth,Tibetan sheep,37.64
T1900044630_TS20190096,Earth,Tibetan sheep,37.8
T1900044631_TS20190097,Earth,Tibetan sheep,44.73
T1900044632_TS20190098,Earth,Tibetan sheep,36.31
T1900044633_TS20190099,Earth,Tibetan sheep,46.56
T1900044634_TS20190100,Earth,Tibetan sheep,40.86
T1900044635_TS20190101,Earth,Tibetan sheep,36.96
T1900044636_TS20190102,Earth,Tibetan sheep,38.96
T1900044637_TS20190103,Earth,Tibetan sheep,41.41
T1900044638_TS20190104,Earth,Tibetan sheep,38.11
T1900044639_TS20190105,Earth,Tibetan sheep,45.62
T1900044640_TS20190106,Earth,Tibetan sheep,49.22
T1900044641_TS20190107,Earth,Tibetan sheep,43.05
T1900044642_TS20190108,Earth,Tibetan sheep,37.52
T1900044643_TS20190109,Earth,Tibetan sheep,39.02
T1900044644_TS20190110,Earth,Tibetan sheep,39.14
T1900044645_TS20190111,Earth,Tibetan sheep,38.48
T1900044646_TS20190112,Earth,Tibetan sheep,39
T1900044647_TS20190113,Earth,Tibetan sheep,42.66
T1900044648_TS20190114,Earth,Tibetan sheep,39.29
T1900044649_TS20190115,Earth,Tibetan sheep,36.33
T1900044650_TS20190116,Earth,Tibetan sheep,41.46
T1900044651_TS20190117,Earth,Tibetan sheep,47.93
T1900044652_TS20190118,Earth,Tibetan sheep,35.78
T1900044653_TS20190119,Earth,Tibetan sheep,39.81
T1900044654_TS20190120,Earth,Tibetan sheep,37.09
T1900044655_TS20190121,Earth,Tibetan sheep,39.47
T1900044657_TS20190123,Earth,Tibetan sheep,38.92
T1900044659_TS20190125,Earth,Tibetan sheep,38.34
T1900044660_TS20190126,Earth,Tibetan sheep,38.09
T1900044661_TS20190127,Earth,Tibetan sheep,40.33
T1900044663_TS20190129,Earth,Tibetan sheep,37.68
T1900044664_TS20190130,Earth,Tibetan sheep,37.89
T1900044665_TS20190131,Earth,Tibetan sheep,38.41
T1900044666_TS20190132,Earth,Tibetan sheep,37.83
T1900044669_TS20190135,Earth,Tibetan sheep,39.12
T1900044670_TS20190136,Earth,Tibetan sheep,38.61
T1900044671_TS20190137,Earth,Tibetan sheep,39.14
T1900044672_TS20190138,Earth,Tibetan sheep,41.07
T1900044673_TS20190139,Earth,Tibetan sheep,39.29
T1900044674_TS20190140,Earth,Tibetan sheep,40.37
T1900044676_TS20190142,Earth,Tibetan sheep,39.93
T1900044677_TS20190143,Earth,Tibetan sheep,38.74
T1900044678_TS20190144,Earth,Tibetan sheep,38.96
T1900044679_TS20190145,Earth,Tibetan sheep,38.79
T1900044680_TS20190146,Earth,Tibetan sheep,35.75
T1900044681_TS20190147,Earth,Tibetan sheep,38.56
T1900044682_TS20190148,Earth,Tibetan sheep,37.98
T1900044683_TS20190149,Earth,Tibetan sheep,39.26
T1900044684_TS20190150,Earth,Tibetan sheep,36.7
T1900044685_TS20190151,Earth,Tibetan sheep,39.82
T1900044686_TS20190152,Earth,Tibetan sheep,43.96
T1900044687_TS20190153,Earth,Tibetan sheep,38.59
T1900044688_TS20190154,Earth,Tibetan sheep,48.74
T1900044689_TS20190155,Earth,Tibetan sheep,39.46
T1900044690_TS20190156,Earth,Tibetan sheep,40.2
T1900044691_TS20190157,Earth,Tibetan sheep,37.89
T1900044692_TS20190158,Earth,Tibetan sheep,40.56
T1900044693_TS20190159,Earth,Tibetan sheep,38.3
T1900044694_TS20190160,Earth,Tibetan sheep,40.99
T1900044695_TS20190161,Earth,Tibetan sheep,40.09
T1900044696_TS20190162,Earth,Tibetan sheep,39.77
T1900044697_TS20190163,Earth,Tibetan sheep,38.01
T1900044698_TS20190164,Earth,Tibetan sheep,37.52
T1900044699_TS20190165,Earth,Tibetan sheep,39.65
T1900044700_TS20190166,Earth,Tibetan sheep,38.68
T1900044701_TS20190167,Earth,Tibetan sheep,41.63
T1900044702_TS20190168,Earth,Tibetan sheep,39.79
T1900044703_TS20190169,Earth,Tibetan sheep,40.53
T1900044705_TS20190171,Earth,Tibetan sheep,38.06
T1900044706_TS20190172,Earth,Tibetan sheep,39.12
T1900044708_TS20190174,Earth,Tibetan sheep,37.71
T1900044709_TS20190175,Earth,Tibetan sheep,40.56
T1900044711_TS20190177,Earth,Tibetan sheep,39.2
T1900044713_TS20190179,Earth,Tibetan sheep,37.45
T1900044714_TS20190180,Earth,Tibetan sheep,37.25
T1900044715_TS20190181,Earth,Tibetan sheep,38.38
T1900044716_TS20190182,Earth,Tibetan sheep,37.3
T1900044717_TS20190183,Earth,Tibetan sheep,37.35
T1900044718_TS20190184,Earth,Tibetan sheep,38.28
T1900044719_TS20190185,Earth,Tibetan sheep,39.17
T1900044720_TS20190186,Earth,Tibetan sheep,36.07
T1900044722_TS20190188,Earth,Tibetan sheep,37.33
T1900044723_TS20190189,Earth,Tibetan sheep,36.1
T1900044724_TS20190190,Earth,Tibetan sheep,38.02
T1900044725_TS20190191,Earth,Tibetan sheep,40.81
T1900044726_TS20190192,Earth,Tibetan sheep,39.12
T1900044727_TS20190193,Earth,Tibetan sheep,39.95
T1900044728_TS20190194,Earth,Tibetan sheep,38.54
T1900044729_TS20190195,Earth,Tibetan sheep,37.44
T1900044730_TS20190196,Earth,Tibetan sheep,40.34
T1900044731_TS20190197,Earth,Tibetan sheep,38.85
T1900044732_TS20190198,Earth,Tibetan sheep,37.5
T1900044734_TS20190200,Earth,Tibetan sheep,38.01
T1900044735_TS20190201,Earth,Tibetan sheep,37.26
T1900044736_TS20190202,Earth,Tibetan sheep,38.1
T1900044737_TS20190203,Earth,Tibetan sheep,36.47
T1900044738_TS20190204,Earth,Tibetan sheep,37.78
T1900044739_TS20190205,Earth,Tibetan sheep,40.41
T1900044740_TS20190206,Earth,Tibetan sheep,37.04
T1900044741_TS20190207,Earth,Tibetan sheep,35.78
T1900044742_TS20190208,Earth,Tibetan sheep,35.38
T1900044743_TS20190209,Earth,Tibetan sheep,38.61
T1900044744_TS20190210,Earth,Tibetan sheep,37.73
T1900044745_TS20190211,Earth,Tibetan sheep,37.91
T1900044746_TS20190212,Earth,Tibetan sheep,40.37
T1900044747_TS20190213,Earth,Tibetan sheep,39.51
T1900044748_TS20190414,Earth,Tibetan sheep,38.41
T1900044749_TS20190415,Earth,Tibetan sheep,40.35
T1900044750_TS20190416,Earth,Tibetan sheep,40.24
T1900044751_TS20190417,Earth,Tibetan sheep,40.61
T1900044752_TS20190418,Earth,Tibetan sheep,38.26
T1900044754_TS20190420,Earth,Tibetan sheep,36.99
T1900044755_TS20190421,Earth,Tibetan sheep,39.22
T1900044756_TS20190222,Earth,Tibetan sheep,39.23
T1900044757_TS20190223,Earth,Tibetan sheep,37.2
T1900044758_TS20190224,Earth,Tibetan sheep,39.31
T1900044759_TS20190225,Earth,Tibetan sheep,37.82
T1900044760_TS20190226,Earth,Tibetan sheep,37.43
T1900044761_TS20190227,Earth,Tibetan sheep,38.15
T1900044762_TS20190228,Earth,Tibetan sheep,37.18
T1900044763_TS20190229,Earth,Tibetan sheep,39.18
T1900044764_TS20190230,Earth,Tibetan sheep,37.87
T1900044765_TS20190231,Earth,Tibetan sheep,37.97
T1900044766_TS20190232,Earth,Tibetan sheep,38.21
T1900044767_TS20190233,Earth,Tibetan sheep,36.95
T1900044768_TS20190234,Earth,Tibetan sheep,37.28
T1900044769_TS20190235,Earth,Tibetan sheep,39.29
T1900044770_TS20190236,Earth,Tibetan sheep,36.76
T1900044771_TS20190237,Earth,Tibetan sheep,38.41
T1900044772_TS20190238,Earth,Tibetan sheep,36.91
T1900044773_TS20190239,Earth,Tibetan sheep,37.04
T1900044774_TS20190240,Earth,Tibetan sheep,37.32
T1900044775_TS20190241,Earth,Tibetan sheep,37.88
T1900044776_TS20190242,Earth,Tibetan sheep,37.13
T1900044777_TS20190243,Earth,Tibetan sheep,37.44
T1900044778_TS20190244,Earth,Tibetan sheep,39.97
T1900044779_TS20190245,Earth,Tibetan sheep,37.06
T1900044780_TS20190246,Earth,Tibetan sheep,39.35
T1900044781_TS20190247,Earth,Tibetan sheep,39.36
T1900044782_TS20190248,Earth,Tibetan sheep,35.15
T1900044783_TS20190249,Earth,Tibetan sheep,37.46
T1900044784_TS20190250,Earth,Tibetan sheep,39.92
T1900044785_TS20190251,Earth,Tibetan sheep,36.92
T1900044786_TS20190252,Earth,Tibetan sheep,37.19
T1900044787_TS20190253,Earth,Tibetan sheep,37.87
T1900044788_TS20190254,Earth,Tibetan sheep,37.6
T1900044789_TS20190255,Earth,Tibetan sheep,38.06
T1900044790_TS20190256,Earth,Tibetan sheep,37.58
T1900044791_TS20190257,Earth,Tibetan sheep,38.56
T1900044792_TS20190258,Earth,Tibetan sheep,37.31
T1900044793_TS20190259,Earth,Tibetan sheep,38.7
T1900044794_TS20190260,Earth,Tibetan sheep,38.83
T1900044795_TS20190261,Earth,Tibetan sheep,38.04
T1900044796_TS20190262,Earth,Tibetan sheep,38.64
T1900044797_TS20190263,Earth,Tibetan sheep,37.9
T1900044798_TS20190264,Earth,Tibetan sheep,39.46
T1900044799_TS20190265,Earth,Tibetan sheep,38.16
T1900044800_TS20190266,Earth,Tibetan sheep,37.87
T1900044801_TS20190267,Earth,Tibetan sheep,39.12
T1900044802_TS20190268,Earth,Tibetan sheep,38.03
T1900044803_TS20190269,Earth,Tibetan sheep,38.54
T1900044804_TS20190270,Earth,Tibetan sheep,38.76
T1900044805_TS20190271,Earth,Tibetan sheep,37.54
T1900044806_TS20190272,Earth,Tibetan sheep,38.54
T1900044807_TS20190273,Earth,Tibetan sheep,38.86
T1900044808_TS20190274,Earth,Tibetan sheep,37.78
T1900044809_TS20190275,Earth,Tibetan sheep,38.03
T1900044810_TS20190276,Earth,Tibetan sheep,38.78
T1900044811_TS20190277,Earth,Tibetan sheep,38.29
T1900044812_TS20190278,Earth,Tibetan sheep,38.02
T1900044813_TS20190279,Earth,Tibetan sheep,38.5
T1900044814_TS20190280,Earth,Tibetan sheep,37.66
T1900044815_TS20190281,Earth,Tibetan sheep,38.61
T1900044816_TS20190282,Earth,Tibetan sheep,38.28
T1900044817_TS20190283,Earth,Tibetan sheep,38.18
T1900044818_TS20190284,Earth,Tibetan sheep,37.72
T1900044819_TS20190285,Earth,Tibetan sheep,39.39
T1900044820_TS20190286,Earth,Tibetan sheep,38.13
T1900044821_TS20190287,Earth,Tibetan sheep,38.86
T1900044822_TS20190288,Earth,Tibetan sheep,37.6
T1900044823_TS20190289,Earth,Tibetan sheep,37.49
T1900044824_TS20190290,Earth,Tibetan sheep,39.28
T1900044825_TS20190291,Earth,Tibetan sheep,38.8
T1900044826_TS20190292,Earth,Tibetan sheep,39.58
T1900044827_TS20190293,Earth,Tibetan sheep,38.05
T1900044828_TS20190294,Earth,Tibetan sheep,37.75
T1900044829_TS20190295,Earth,Tibetan sheep,39.24
T1900044830_TS20190296,Earth,Tibetan sheep,37.87
T1900044831_TS20190297,Earth,Tibetan sheep,37.27
T1900044832_TS20190298,Earth,Tibetan sheep,38.6
T1900044833_TS20190299,Earth,Tibetan sheep,37.49
T1900044834_TS20190300,Earth,Tibetan sheep,38.05
T1900044835_TS20190301,Earth,Tibetan sheep,37.61
T1900044836_TS20190302,Earth,Tibetan sheep,38.44
T1900044837_TS20190303,Earth,Tibetan sheep,38.32
T1900044838_TS20190304,Earth,Tibetan sheep,38.16
T1900044839_TS20190305,Earth,Tibetan sheep,38.76
T1900044840_TS20190306,Earth,Tibetan sheep,37.75
T1900044841_TS20190307,Earth,Tibetan sheep,37.59
T1900044842_TS20190308,Earth,Tibetan sheep,38.54
T1900044843_TS20190309,Earth,Tibetan sheep,38.85
T1900044844_TS20190310,Earth,Tibetan sheep,37.78
T1900044845_TS20190311,Earth,Tibetan sheep,39.25
T1900044846_TS20190312,Earth,Tibetan sheep,39.98
T1900044847_TS20190313,Earth,Tibetan sheep,37.8
T1900044848_TS20190314,Earth,Tibetan sheep,37.1
T1900044849_TS20190315,Earth,Tibetan sheep,38.4
T1900044850_TS20190316,Earth,Tibetan sheep,39.62
T1900044851_TS20190317,Earth,Tibetan sheep,37.19
T1900044852_TS20190318,Earth,Tibetan sheep,38.48
T1900044853_TS20190319,Earth,Tibetan sheep,39.04
T1900044854_TS20190320,Earth,Tibetan sheep,38.27
T1900044855_TS20190321,Earth,Tibetan sheep,39
T1900044856_TS20190322,Earth,Tibetan sheep,38.49
T1900044857_TS20190323,Earth,Tibetan sheep,38.26
T1900044858_TS20190324,Earth,Tibetan sheep,38.56
T1900044859_TS20190325,Earth,Tibetan sheep,39.5
T1900044860_TS20190326,Earth,Tibetan sheep,40.64
T1900044861_TS20190327,Earth,Tibetan sheep,38.97
T1900044862_TS20190328,Earth,Tibetan sheep,38.53
T1900044863_TS20190329,Earth,Tibetan sheep,37.37
T1900044864_TS20190330,Earth,Tibetan sheep,36.64
T1900044865_TS20190331,Earth,Tibetan sheep,39.23
T1900044866_TS20190332,Earth,Tibetan sheep,38.17
T1900044867_TS20190333,Earth,Tibetan sheep,38.06
T1900044868_TS20190334,Earth,Tibetan sheep,37.77
T1900044869_TS20190335,Earth,Tibetan sheep,40.54
T1900044870_TS20190336,Earth,Tibetan sheep,38.09
T1900044872_TS20190338,Earth,Tibetan sheep,35.57
T1900044873_TS20190339,Earth,Tibetan sheep,37.79
T1900044874_TS20190340,Earth,Tibetan sheep,36.49
T1900044876_TS20190342,Earth,Tibetan sheep,40.22
T1900044877_TS20190343,Earth,Tibetan sheep,39.3
T1900044879_TS20190345,Earth,Tibetan sheep,36.58
T1900044880_TS20190346,Earth,Tibetan sheep,38.32
T1900044883_TS20190349,Earth,Tibetan sheep,38.67
T1900044885_TS20190351,Earth,Tibetan sheep,36.27
T1900044888_TS20190354,Earth,Tibetan sheep,38.4
T1900044889_TS20190355,Earth,Tibetan sheep,32.95
T1900044890_TS20190356,Earth,Tibetan sheep,36.45
T1900044892_TS20190358,Earth,Tibetan sheep,40.29
T1900044894_TS20190360,Earth,Tibetan sheep,38.54
T1900044897_TS20190363,Earth,Tibetan sheep,38.49
T1900044899_TS20190365,Earth,Tibetan sheep,37.89
T1900044904_TS20190370,Earth,Tibetan sheep,37.87
T1900044908_TS20190374,Earth,Tibetan sheep,38.81
T1900044910_TS20190376,Earth,Tibetan sheep,38.67
T1900044912_TS20190378,Earth,Tibetan sheep,38.08
T1900044913_TS20190379,Earth,Tibetan sheep,38.72
T1900044914_TS20190380,Earth,Tibetan sheep,37.82
T1900044915_TS20190381,Earth,Tibetan sheep,38.59
T1900044916_TS20190382,Earth,Tibetan sheep,38.68
T1900044917_TS20190383,Earth,Tibetan sheep,37.12
T1900044918_TS20190384,Earth,Tibetan sheep,37.43
T1900044919_TS20190385,Earth,Tibetan sheep,38.51
